"id","entityA.id","entityA.type","entityB.id","entityB.type","from","to"
"613_747_3","613","Dragon","747","Dragon","-1104091599306","-1104090879306","130"
"613_747_4","613","Dragon","747","Dragon","-841872996367","-841870776367","264"
"58_747_0","58","Dragon","747","Dragon","-266039667423","-266035827423","693"
"58_747_2","58","Dragon","747","Dragon","-899121397876","-899116417876","370"
"58_747_4","58","Dragon","747","Dragon","405393584188","405398564188","213"
"2_747_1","2","Dragon","747","Dragon","451736412085","451737852085","575"
"75_748_0","75","Dragon","748","Dragon","-957155761417","-957154261417","621"
"75_748_3","75","Dragon","748","Dragon","-1601674767613","-1601673867613","208"
"75_748_5","75","Dragon","748","Dragon","942696094821","942698014821","625"
"5_748_7","5","Dragon","748","Dragon","-2178877372479","-2178871912479","250"
"317_748_1","317","Dragon","748","Dragon","731121300075","731121720075","120"
"317_748_2","317","Dragon","748","Dragon","879849915025","879850935025","523"
"672_749_3","672","Dragon","749","Dragon","-216412800606","-216408480606","367"
"155_749_0","155","Dragon","749","Dragon","-1861180974461","-1861178214461","296"
"155_749_2","155","Dragon","749","Dragon","462193456646","462196156646","456"
"93_750_0","93","Dragon","750","Dragon","876364402782","876366562782","169"
"93_750_2","93","Dragon","750","Dragon","-1281834607496","-1281833287496","114"
"93_750_3","93","Dragon","750","Dragon","-360035455807","-360035335807","422"
"2_751_0","2","Dragon","751","Dragon","-1846696408174","-1846695928174","534"
"2_751_4","2","Dragon","751","Dragon","-340980723725","-340977303725","487"
"487_752_1","487","Dragon","752","Dragon","-1577045356745","-1577042656745","198"
"487_752_2","487","Dragon","752","Dragon","-1360868566490","-1360862866490","427"
"487_752_5","487","Dragon","752","Dragon","-6778847743","-6774467743","263"
"650_752_0","650","Dragon","752","Dragon","-608009062218","-608006422218","498"
"650_752_1","650","Dragon","752","Dragon","-738981416995","-738980456995","292"
"650_752_4","650","Dragon","752","Dragon","-787391277583","-787388637583","512"
"650_752_5","650","Dragon","752","Dragon","-403735292806","-403731932806","220"
"708_752_1","708","Dragon","752","Dragon","149580292302","149581012302","451"
"109_753_0","109","Dragon","753","Dragon","374145945048","374151045048","198"
"109_753_4","109","Dragon","753","Dragon","-1726404149579","-1726401869579","362"
"726_753_1","726","Dragon","753","Dragon","-227541489935","-227541069935","272"
"726_753_3","726","Dragon","753","Dragon","48475219064","48477199064","346"
"256_754_0","256","Dragon","754","Dragon","-1122623653656","-1122623473656","290"
"256_754_1","256","Dragon","754","Dragon","-1062242985095","-1062237165095","569"
"256_754_4","256","Dragon","754","Dragon","-393969546539","-393968466539","479"
"303_755_2","303","Dragon","755","Dragon","-2023658941765","-2023656121765","124"
"303_755_4","303","Dragon","755","Dragon","-1775153231421","-1775149091421","349"
"53_755_1","53","Dragon","755","Dragon","-1085746820454","-1085740880454","268"
"53_755_3","53","Dragon","755","Dragon","146326836139","146328156139","592"
"53_755_4","53","Dragon","755","Dragon","-1829414296830","-1829410156830","121"
"277_756_0","277","Dragon","756","Dragon","124485894228","124487334228","153"
"277_756_1","277","Dragon","756","Dragon","-1703563680839","-1703560320839","316"
"422_756_1","422","Dragon","756","Dragon","-1997191673909","-1997186993909","244"
"23_757_1","23","Dragon","757","Dragon","858311699745","858315719745","369"
"23_757_4","23","Dragon","757","Dragon","-184734527264","-184733327264","666"
"23_757_5","23","Dragon","757","Dragon","-1956909352877","-1956903892877","486"
"65_757_0","65","Dragon","757","Dragon","-146986072071","-146980612071","358"
"227_758_5","227","Dragon","758","Dragon","638382547698","638383147698","202"
"564_758_3","564","Dragon","758","Dragon","-1158342037818","-1158341917818","548"
"73_758_2","73","Dragon","758","Dragon","159918663266","159922083266","396"
"24_759_2","24","Dragon","759","Dragon","-2071492921437","-2071490521437","443"
"19_759_2","19","Dragon","759","Dragon","-871878411906","-871872771906","429"
"737_759_1","737","Dragon","759","Dragon","-1112565090972","-1112559210972","240"
"737_759_2","737","Dragon","759","Dragon","-44027995558","-44022295558","255"
"521_760_2","521","Dragon","760","Dragon","-607636911430","-607634691430","172"
"521_760_4","521","Dragon","760","Dragon","915148957137","915152557137","567"
"78_760_0","78","Dragon","760","Dragon","-1571815200740","-1571810400740","604"
"78_760_1","78","Dragon","760","Dragon","-1893948531496","-1893944871496","157"
"78_760_2","78","Dragon","760","Dragon","-602447715575","-602444535575","573"
"78_760_3","78","Dragon","760","Dragon","944055858561","944061138561","568"
"78_760_4","78","Dragon","760","Dragon","-788222063707","-788221523707","570"
"78_760_5","78","Dragon","760","Dragon","-1305945223164","-1305943423164","548"
"78_760_7","78","Dragon","760","Dragon","-774434895941","-774431175941","611"
"34_760_0","34","Dragon","760","Dragon","-1191921429499","-1191919749499","345"
"34_760_2","34","Dragon","760","Dragon","-2050626192902","-2050620792902","231"
"34_760_6","34","Dragon","760","Dragon","-32888814192","-32885994192","624"
"51_761_0","51","Dragon","761","Dragon","-1155535920162","-1155534660162","144"
"51_761_3","51","Dragon","761","Dragon","-586347195613","-586346175613","222"
"683_761_0","683","Dragon","761","Dragon","-207552102674","-207546462674","565"
"697_762_1","697","Dragon","762","Dragon","-1986020599377","-1986019639377","132"
"119_762_5","119","Dragon","762","Dragon","674119318172","674122258172","136"
"229_762_1","229","Dragon","762","Dragon","-1153538333277","-1153535933277","382"
"229_762_2","229","Dragon","762","Dragon","-669604442409","-669601322409","394"
"229_762_3","229","Dragon","762","Dragon","639144424688","639144544688","499"
"613_763_0","613","Dragon","763","Dragon","-1663455205141","-1663455145141","689"
"613_763_4","613","Dragon","763","Dragon","-130921274683","-130920434683","338"
"108_763_3","108","Dragon","763","Dragon","922662021688","922662261688","623"
"108_763_4","108","Dragon","763","Dragon","-955770317276","-955770137276","553"
"187_764_4","187","Dragon","764","Dragon","-1128554134562","-1128550234562","467"
"187_764_6","187","Dragon","764","Dragon","-1961284547990","-1961282447990","659"
"13_764_1","13","Dragon","764","Dragon","-1650867091510","-1650864091510","620"
"13_764_4","13","Dragon","764","Dragon","21377307075","21382767075","646"
"10_765_1","10","Dragon","765","Dragon","-1534955961986","-1534955181986","277"
"10_765_3","10","Dragon","765","Dragon","154795173871","154797213871","659"
"540_765_0","540","Dragon","765","Dragon","-410899108524","-410898208524","620"
"540_765_1","540","Dragon","765","Dragon","-461234341447","-461233801447","362"
"540_765_2","540","Dragon","765","Dragon","-571128335541","-571125875541","566"
"540_765_3","540","Dragon","765","Dragon","-790028791194","-790023331194","659"
"18_765_3","18","Dragon","765","Dragon","-1334914502775","-1334913722775","120"
"82_766_1","82","Dragon","766","Dragon","-2089239958771","-2089236778771","597"
"82_766_2","82","Dragon","766","Dragon","-986220106137","-986214706137","131"
"82_766_6","82","Dragon","766","Dragon","-572461239501","-572455419501","135"
"71_766_1","71","Dragon","766","Dragon","-1751188458044","-1751184198044","243"
"71_766_5","71","Dragon","766","Dragon","-1786098839853","-1786095959853","324"
"38_767_4","38","Dragon","767","Dragon","-81511172466","-81506852466","118"
"90_767_4","90","Dragon","767","Dragon","-553748485033","-553742485033","630"
"746_768_3","746","Dragon","768","Dragon","86489514307","86495034307","675"
"746_768_6","746","Dragon","768","Dragon","60639714360","60645474360","519"
"473_768_1","473","Dragon","768","Dragon","870512461812","870514441812","220"
"68_768_2","68","Dragon","768","Dragon","796103886359","796107966359","459"
"68_768_3","68","Dragon","768","Dragon","-862901385182","-862897485182","235"
"68_768_4","68","Dragon","768","Dragon","539924792182","539930552182","374"
"68_768_7","68","Dragon","768","Dragon","-124179221986","-124175801986","356"
"547_769_2","547","Dragon","769","Dragon","-2124287837581","-2124284717581","218"
"547_769_4","547","Dragon","769","Dragon","-36727138743","-36725158743","120"
"389_769_0","389","Dragon","769","Dragon","-50221887405","-50220747405","270"
"10_769_1","10","Dragon","769","Dragon","251940166577","251945386577","685"
"10_769_4","10","Dragon","769","Dragon","-2000968635669","-2000965755669","134"
"10_769_6","10","Dragon","769","Dragon","282229694467","282235154467","201"
"55_770_2","55","Dragon","770","Dragon","-1746117636787","-1746111636787","498"
"55_770_4","55","Dragon","770","Dragon","-1108621016824","-1108617476824","667"
"557_771_1","557","Dragon","771","Dragon","-1705665702262","-1705660722262","188"
"48_771_0","48","Dragon","771","Dragon","-732855562576","-732851422576","454"
"48_771_2","48","Dragon","771","Dragon","856364586550","856370406550","646"
"384_771_2","384","Dragon","771","Dragon","572859922480","572864302480","185"
"384_771_7","384","Dragon","771","Dragon","-1067525505590","-1067525325590","445"
"651_772_1","651","Dragon","772","Dragon","-1149762408985","-1149758748985","345"
"386_772_1","386","Dragon","772","Dragon","-1342294721431","-1342294301431","323"
"388_773_0","388","Dragon","773","Dragon","-1213693137420","-1213688997420","197"
"388_773_5","388","Dragon","773","Dragon","-715773141967","-715769541967","666"
"388_773_6","388","Dragon","773","Dragon","659131639650","659132419650","279"
"514_773_3","514","Dragon","773","Dragon","-65052195283","-65048715283","125"
"446_773_2","446","Dragon","773","Dragon","677699710624","677701210624","700"
"444_774_2","444","Dragon","774","Dragon","-1778511393959","-1778509713959","597"
"444_774_4","444","Dragon","774","Dragon","-921649475331","-921646535331","113"
"43_774_0","43","Dragon","774","Dragon","-547507769473","-547503569473","504"
"227_775_1","227","Dragon","775","Dragon","429287178030","429288258030","191"
"89_775_0","89","Dragon","775","Dragon","-1575329526365","-1575324066365","593"
"5_776_5","5","Dragon","776","Dragon","-2073301897342","-2073299077342","690"
"521_777_0","521","Dragon","777","Dragon","-446461566308","-446458626308","535"
"521_777_2","521","Dragon","777","Dragon","-2101303875735","-2101300515735","632"
"521_777_5","521","Dragon","777","Dragon","-941028588384","-941023608384","462"
"521_777_6","521","Dragon","777","Dragon","-514220111994","-514215311994","432"
"392_777_3","392","Dragon","777","Dragon","-2121355773799","-2121354033799","483"
"392_777_6","392","Dragon","777","Dragon","-1019950020362","-1019949720362","374"
"600_777_0","600","Dragon","777","Dragon","892632730350","892634470350","356"
"600_777_1","600","Dragon","777","Dragon","-658922575147","-658916755147","393"
"573_778_2","573","Dragon","778","Dragon","-1075625288976","-1075621088976","605"
"552_778_3","552","Dragon","778","Dragon","-1457587685366","-1457584085366","322"
"552_778_4","552","Dragon","778","Dragon","380947345922","380950405922","355"
"552_778_5","552","Dragon","778","Dragon","-552232061697","-552227741697","495"
"19_779_3","19","Dragon","779","Dragon","-1979744135814","-1979738615814","307"
"24_780_7","24","Dragon","780","Dragon","-1618175140329","-1618169620329","311"
"32_780_0","32","Dragon","780","Dragon","895052489287","895054889287","160"
"32_780_4","32","Dragon","780","Dragon","-385521701319","-385517561319","608"
"490_780_1","490","Dragon","780","Dragon","-1114874337821","-1114873137821","328"
"490_780_3","490","Dragon","780","Dragon","-2112366497616","-2112363557616","344"
"490_780_4","490","Dragon","780","Dragon","-1467549365999","-1467547385999","620"
"490_780_5","490","Dragon","780","Dragon","321395468064","321400628064","261"
"490_780_6","490","Dragon","780","Dragon","-945722157085","-945716157085","222"
"490_780_7","490","Dragon","780","Dragon","-41853616724","-41850436724","441"
"77_782_3","77","Dragon","782","Dragon","-536432953309","-536429113309","395"
"307_782_0","307","Dragon","782","Dragon","-1230194249033","-1230193649033","389"
"307_782_2","307","Dragon","782","Dragon","478551680466","478554020466","363"
"307_782_3","307","Dragon","782","Dragon","105597606151","105598446151","555"
"307_782_5","307","Dragon","782","Dragon","-2000513685788","-2000508945788","503"
"157_782_3","157","Dragon","782","Dragon","-1154580520115","-1154579200115","610"
"12_783_6","12","Dragon","783","Dragon","-783119095520","-783116875520","249"
"548_783_0","548","Dragon","783","Dragon","-1759266490213","-1759262710213","597"
"548_783_3","548","Dragon","783","Dragon","424016001072","424019841072","330"
"548_783_5","548","Dragon","783","Dragon","442748455868","442753315868","168"
"16_784_4","16","Dragon","784","Dragon","-2078444127012","-2078440407012","435"
"103_784_0","103","Dragon","784","Dragon","459650102191","459650942191","362"
"103_784_2","103","Dragon","784","Dragon","184331064431","184334244431","107"
"32_784_2","32","Dragon","784","Dragon","-1416362127502","-1416360207502","124"
"32_784_3","32","Dragon","784","Dragon","-1756229243353","-1756225763353","533"
"32_784_5","32","Dragon","784","Dragon","791684023619","791686123619","408"
"224_785_1","224","Dragon","785","Dragon","-963550680088","-963545940088","493"
"224_785_3","224","Dragon","785","Dragon","-1107603844584","-1107598324584","430"
"3_785_0","3","Dragon","785","Dragon","165674032511","165675352511","320"
"3_785_4","3","Dragon","785","Dragon","-903857471215","-903856571215","322"
"3_785_5","3","Dragon","785","Dragon","-1808739748308","-1808738608308","121"
"3_785_6","3","Dragon","785","Dragon","-2016102727927","-2016098527927","327"
"3_785_7","3","Dragon","785","Dragon","721823468345","721828388345","123"
"152_785_6","152","Dragon","785","Dragon","-369104086555","-369102406555","446"
"220_786_2","220","Dragon","786","Dragon","741059293302","741060613302","545"
"220_786_3","220","Dragon","786","Dragon","-2004188593763","-2004187753763","114"
"220_786_4","220","Dragon","786","Dragon","-1206046228822","-1206041548822","335"
"3_786_1","3","Dragon","786","Dragon","83847230024","83848130024","268"
"438_786_0","438","Dragon","786","Dragon","-2022987891040","-2022985191040","386"
"438_786_4","438","Dragon","786","Dragon","-2072921678658","-2072918318658","458"
"56_787_1","56","Dragon","787","Dragon","283972369728","283976209728","359"
"56_787_2","56","Dragon","787","Dragon","833012197226","833013817226","607"
"56_787_4","56","Dragon","787","Dragon","37092763025","37098463025","553"
"56_787_6","56","Dragon","787","Dragon","629185975063","629187175063","178"
"696_787_0","696","Dragon","787","Dragon","-1380450379553","-1380447079553","318"
"696_787_3","696","Dragon","787","Dragon","-400097697270","-400095477270","308"
"32_787_3","32","Dragon","787","Dragon","-668815325530","-668810705530","316"
"707_788_1","707","Dragon","788","Dragon","256701919383","256707379383","447"
"707_788_4","707","Dragon","788","Dragon","-1999093078733","-1999088398733","272"
"707_788_6","707","Dragon","788","Dragon","498072003937","498076083937","398"
"262_788_2","262","Dragon","788","Dragon","405287394719","405290154719","202"
"526_789_0","526","Dragon","789","Dragon","-2100431537135","-2100429557135","157"
"540_789_2","540","Dragon","789","Dragon","-787328200365","-787325200365","586"
"176_790_1","176","Dragon","790","Dragon","-104248922790","-104248262790","124"
"176_790_5","176","Dragon","790","Dragon","158223074513","158225774513","621"
"90_791_1","90","Dragon","791","Dragon","-1734223226051","-1734220166051","651"
"90_791_2","90","Dragon","791","Dragon","-1257603358717","-1257603238717","592"
"112_791_5","112","Dragon","791","Dragon","-1084499850076","-1084496130076","552"
"430_791_0","430","Dragon","791","Dragon","-1407165041818","-1407159521818","140"
"430_791_4","430","Dragon","791","Dragon","-2189698061712","-2189696741712","257"
"430_791_5","430","Dragon","791","Dragon","7289599363","7289959363","410"
"465_792_2","465","Dragon","792","Dragon","862960153091","862963513091","539"
"95_792_2","95","Dragon","792","Dragon","-209629939911","-209626999911","493"
"18_792_4","18","Dragon","792","Dragon","460356211264","460359751264","396"
"411_793_4","411","Dragon","793","Dragon","-382087335752","-382081695752","482"
"29_793_0","29","Dragon","793","Dragon","-2054600548703","-2054600308703","609"
"29_793_2","29","Dragon","793","Dragon","781859471372","781861871372","530"
"29_793_5","29","Dragon","793","Dragon","-2141797294804","-2141793454804","614"
"269_793_0","269","Dragon","793","Dragon","822807404351","822812384351","213"
"269_793_3","269","Dragon","793","Dragon","-838825784456","-838825244456","689"
"269_793_4","269","Dragon","793","Dragon","-213131779458","-213127879458","641"
"269_793_5","269","Dragon","793","Dragon","-1940935864695","-1940934664695","260"
"269_793_7","269","Dragon","793","Dragon","-1896944742085","-1896938802085","143"
"667_794_2","667","Dragon","794","Dragon","-2019006989554","-2019003629554","599"
"662_794_2","662","Dragon","794","Dragon","-2132311956630","-2132311476630","405"
"662_794_3","662","Dragon","794","Dragon","-2192765366872","-2192764706872","176"
"662_794_5","662","Dragon","794","Dragon","-1520775495966","-1520773035966","233"
"213_794_0","213","Dragon","794","Dragon","-550218854605","-550215194605","221"
"106_795_5","106","Dragon","795","Dragon","-779496539201","-779491319201","141"
"508_795_1","508","Dragon","795","Dragon","620680059127","620681739127","267"
"619_795_4","619","Dragon","795","Dragon","-1315863370433","-1315859770433","376"
"789_796_0","789","Dragon","796","Dragon","378445969330","378451609330","533"
"789_796_1","789","Dragon","796","Dragon","-1609403360033","-1609400120033","682"
"789_796_5","789","Dragon","796","Dragon","-524206029846","-524205549846","440"
"65_796_0","65","Dragon","796","Dragon","713565675291","713565735291","663"
"65_796_2","65","Dragon","796","Dragon","-934297019517","-934291919517","562"
"619_796_0","619","Dragon","796","Dragon","-1800850354788","-1800848854788","634"
"619_796_4","619","Dragon","796","Dragon","106671758910","106675418910","576"
"619_796_7","619","Dragon","796","Dragon","706877973232","706881273232","212"
"198_797_0","198","Dragon","797","Dragon","-881058582690","-881058282690","409"
"198_797_1","198","Dragon","797","Dragon","332136385396","332139445396","311"
"97_797_0","97","Dragon","797","Dragon","-1378580232270","-1378578012270","124"
"97_797_2","97","Dragon","797","Dragon","-526296754760","-526294414760","534"
"8_798_2","8","Dragon","798","Dragon","-2206848260820","-2206844840820","547"
"279_798_0","279","Dragon","798","Dragon","-1554057790298","-1554056890298","524"
"279_798_1","279","Dragon","798","Dragon","-1320592164756","-1320590184756","490"
"279_798_3","279","Dragon","798","Dragon","-1505708209495","-1505705569495","185"
"737_798_0","737","Dragon","798","Dragon","-855211947860","-855211587860","538"
"737_798_1","737","Dragon","798","Dragon","651477230938","651480050938","193"
"737_798_3","737","Dragon","798","Dragon","-642899339023","-642894239023","534"
"737_798_5","737","Dragon","798","Dragon","165254897507","165260357507","524"
"470_799_1","470","Dragon","799","Dragon","-1821195062262","-1821194162262","347"
"760_799_4","760","Dragon","799","Dragon","-576151870914","-576150790914","179"
"337_800_4","337","Dragon","800","Dragon","-211990322078","-211987862078","381"
"108_800_1","108","Dragon","800","Dragon","-588068179813","-588065359813","426"
"108_800_6","108","Dragon","800","Dragon","-1257508367302","-1257505367302","242"
"327_801_1","327","Dragon","801","Dragon","-817419884647","-817415264647","161"
"327_801_6","327","Dragon","801","Dragon","157043541481","157046001481","397"
"329_801_0","329","Dragon","801","Dragon","-1049031891481","-1049027991481","432"
"329_801_1","329","Dragon","801","Dragon","-729962158646","-729957118646","160"
"329_801_5","329","Dragon","801","Dragon","-487284366333","-487283046333","366"
"270_801_0","270","Dragon","801","Dragon","-426880410746","-426878970746","531"
"270_801_1","270","Dragon","801","Dragon","-228930531949","-228929451949","640"
"335_802_0","335","Dragon","802","Dragon","-253816680315","-253813500315","529"
"347_802_2","347","Dragon","802","Dragon","-1372251782683","-1372246142683","554"
"389_802_0","389","Dragon","802","Dragon","-2022280717898","-2022275437898","175"
"389_802_1","389","Dragon","802","Dragon","-387319535445","-387315695445","228"
"389_802_5","389","Dragon","802","Dragon","-1105558273073","-1105557433073","625"
"83_803_0","83","Dragon","803","Dragon","-1102579380896","-1102575300896","226"
"83_803_2","83","Dragon","803","Dragon","-1881361077953","-1881358017953","431"
"260_803_1","260","Dragon","803","Dragon","-592874901579","-592873281579","173"
"67_804_0","67","Dragon","804","Dragon","-784714767286","-784709247286","178"
"67_804_2","67","Dragon","804","Dragon","-892622013554","-892618653554","545"
"67_804_3","67","Dragon","804","Dragon","-1572784358256","-1572782978256","392"
"67_804_5","67","Dragon","804","Dragon","-2076102004609","-2076098704609","231"
"397_804_5","397","Dragon","804","Dragon","922170341952","922172381952","585"
"689_805_0","689","Dragon","805","Dragon","-1213391775142","-1213389375142","627"
"689_805_1","689","Dragon","805","Dragon","-1418937890497","-1418934170497","111"
"689_805_2","689","Dragon","805","Dragon","-1446613518492","-1446613098492","618"
"689_805_4","689","Dragon","805","Dragon","53719783525","53723683525","436"
"689_805_7","689","Dragon","805","Dragon","231009597198","231010377198","665"
"757_805_1","757","Dragon","805","Dragon","-1916566017734","-1916560377734","415"
"757_805_2","757","Dragon","805","Dragon","-1463112932029","-1463110112029","301"
"757_805_3","757","Dragon","805","Dragon","-1986513400254","-1986508540254","334"
"757_805_5","757","Dragon","805","Dragon","-208510121475","-208506881475","162"
"775_806_0","775","Dragon","806","Dragon","-945312385029","-945311725029","101"
"775_806_1","775","Dragon","806","Dragon","-1089230302615","-1089229582615","207"
"774_806_1","774","Dragon","806","Dragon","-1263925323457","-1263921483457","500"
"774_806_4","774","Dragon","806","Dragon","-1708715441736","-1708715321736","339"
"774_806_5","774","Dragon","806","Dragon","-122284793523","-122284433523","492"
"776_806_0","776","Dragon","806","Dragon","-1518596960758","-1518594920758","402"
"776_806_2","776","Dragon","806","Dragon","-1782405509957","-1782399929957","103"
"51_807_2","51","Dragon","807","Dragon","-1936594629577","-1936589169577","699"
"439_807_6","439","Dragon","807","Dragon","-955129163723","-955125383723","338"
"150_807_6","150","Dragon","807","Dragon","135743220660","135746400660","455"
"84_808_0","84","Dragon","808","Dragon","741650006255","741655706255","150"
"84_808_1","84","Dragon","808","Dragon","-524447246426","-524444126426","485"
"84_808_2","84","Dragon","808","Dragon","-1975352892649","-1975347732649","696"
"84_808_4","84","Dragon","808","Dragon","-2145189579255","-2145187539255","172"
"221_808_0","221","Dragon","808","Dragon","-1235570409841","-1235566749841","290"
"221_808_3","221","Dragon","808","Dragon","858456783367","858458763367","355"
"221_808_4","221","Dragon","808","Dragon","-22056915395","-22056075395","326"
"724_808_3","724","Dragon","808","Dragon","-207763903164","-207760843164","136"
"724_808_4","724","Dragon","808","Dragon","-932177519940","-932174279940","503"
"724_808_6","724","Dragon","808","Dragon","-661286099977","-661281839977","299"
"143_809_2","143","Dragon","809","Dragon","864898684450","864902164450","278"
"143_809_3","143","Dragon","809","Dragon","-678082159679","-678081439679","686"
"675_809_0","675","Dragon","809","Dragon","-1488437517902","-1488436797902","393"
"675_809_3","675","Dragon","809","Dragon","131848837584","131853637584","245"
"675_809_4","675","Dragon","809","Dragon","-1808795922911","-1808794662911","496"
"312_809_0","312","Dragon","809","Dragon","179286703785","179287483785","359"
"312_809_1","312","Dragon","809","Dragon","946605516139","946611156139","568"
"243_810_0","243","Dragon","810","Dragon","-1774768651512","-1774765591512","411"
"243_810_7","243","Dragon","810","Dragon","925296269450","925301549450","315"
"727_810_3","727","Dragon","810","Dragon","367113556395","367117096395","477"
"486_810_0","486","Dragon","810","Dragon","-266460296611","-266455316611","110"
"486_810_4","486","Dragon","810","Dragon","716740458939","716746338939","621"
"7_811_0","7","Dragon","811","Dragon","-536938189329","-536935069329","485"
"493_811_0","493","Dragon","811","Dragon","-1575233198376","-1575228578376","686"
"493_811_2","493","Dragon","811","Dragon","788146120587","788147980587","638"
"313_812_2","313","Dragon","812","Dragon","-373888665505","-373883085505","197"
"573_812_0","573","Dragon","812","Dragon","-147337076821","-147334256821","347"
"573_812_1","573","Dragon","812","Dragon","-611870929285","-611869129285","599"
"573_812_2","573","Dragon","812","Dragon","913235571150","913239411150","291"
"450_812_1","450","Dragon","812","Dragon","-1964940979348","-1964940379348","118"
"450_812_5","450","Dragon","812","Dragon","-577270203707","-577265043707","574"
"151_813_0","151","Dragon","813","Dragon","-117726208837","-117724168837","163"
"151_813_2","151","Dragon","813","Dragon","-1907647843515","-1907644843515","152"
"151_813_3","151","Dragon","813","Dragon","-806637045651","-806631345651","269"
"90_813_1","90","Dragon","813","Dragon","483834953497","483838193497","465"
"90_813_2","90","Dragon","813","Dragon","788863983105","788867283105","539"
"242_814_3","242","Dragon","814","Dragon","905673577642","905675857642","500"
"198_814_0","198","Dragon","814","Dragon","652263583229","652265323229","500"
"198_814_1","198","Dragon","814","Dragon","-1573436096809","-1573435376809","269"
"123_814_5","123","Dragon","814","Dragon","-1779698839190","-1779696319190","568"
"123_814_6","123","Dragon","814","Dragon","-672036729770","-672032469770","138"
"123_814_7","123","Dragon","814","Dragon","779259956170","779262656170","254"
"3_815_0","3","Dragon","815","Dragon","-1968076089095","-1968073269095","540"
"3_815_1","3","Dragon","815","Dragon","583602339904","583607439904","262"
"217_815_1","217","Dragon","815","Dragon","-2059150353707","-2059149093707","255"
"689_816_1","689","Dragon","816","Dragon","659815463660","659817263660","222"
"77_816_3","77","Dragon","816","Dragon","-513026113031","-513023053031","382"
"77_816_4","77","Dragon","816","Dragon","574737973948","574738933948","151"
"77_816_5","77","Dragon","816","Dragon","-1559966756799","-1559966276799","648"
"77_816_6","77","Dragon","816","Dragon","-1374916623304","-1374914343304","212"
"320_816_1","320","Dragon","816","Dragon","-699912467843","-699911927843","204"
"320_816_2","320","Dragon","816","Dragon","-870485070268","-870484170268","186"
"320_816_3","320","Dragon","816","Dragon","-395934311761","-395932631761","529"
"224_817_2","224","Dragon","817","Dragon","-155330191624","-155329411624","468"
"224_817_5","224","Dragon","817","Dragon","-1267382781774","-1267377201774","615"
"342_817_2","342","Dragon","817","Dragon","-819752934932","-819749574932","490"
"342_817_3","342","Dragon","817","Dragon","881027106530","881030406530","107"
"342_817_6","342","Dragon","817","Dragon","-749566870715","-749562730715","305"
"342_817_7","342","Dragon","817","Dragon","-2191415586572","-2191411086572","450"
"250_818_1","250","Dragon","818","Dragon","225093544813","225096724813","430"
"29_818_1","29","Dragon","818","Dragon","-1521014320485","-1521011560485","620"
"29_818_2","29","Dragon","818","Dragon","-890501366729","-890498966729","569"
"29_818_3","29","Dragon","818","Dragon","-1551589988505","-1551584588505","465"
"29_818_6","29","Dragon","818","Dragon","-2169591997702","-2169589897702","680"
"2_818_0","2","Dragon","818","Dragon","643990770372","643992450372","187"
"2_818_2","2","Dragon","818","Dragon","-52272915629","-52270815629","474"
"16_819_1","16","Dragon","819","Dragon","-1012759729567","-1012755769567","285"
"16_819_3","16","Dragon","819","Dragon","-1040439292118","-1040436292118","122"
"500_819_0","500","Dragon","819","Dragon","-1599048468896","-1599044148896","167"
"500_819_3","500","Dragon","819","Dragon","-1893883274332","-1893881834332","177"
"736_819_5","736","Dragon","819","Dragon","-1227461468685","-1227456548685","556"
"192_820_5","192","Dragon","820","Dragon","-1294347016672","-1294344196672","249"
"255_820_0","255","Dragon","820","Dragon","-1635120805401","-1635119125401","431"
"255_820_2","255","Dragon","820","Dragon","-443793592295","-443788312295","494"
"31_820_5","31","Dragon","820","Dragon","427665144166","427668984166","584"
"591_821_0","591","Dragon","821","Dragon","424714311566","424718811566","173"
"104_821_2","104","Dragon","821","Dragon","-1073447985495","-1073445465495","280"
"15_822_4","15","Dragon","822","Dragon","-1998272542375","-1998271222375","275"
"15_822_5","15","Dragon","822","Dragon","521479082312","521484722312","365"
"341_822_1","341","Dragon","822","Dragon","-1625220427433","-1625216647433","174"
"64_823_1","64","Dragon","823","Dragon","-1274332378758","-1274326498758","207"
"64_823_2","64","Dragon","823","Dragon","478384872266","478387392266","369"
"64_823_4","64","Dragon","823","Dragon","-1681986199039","-1681980559039","388"
"46_823_4","46","Dragon","823","Dragon","689109990959","689111430959","211"
"46_823_6","46","Dragon","823","Dragon","-2009764553496","-2009759573496","643"
"28_823_3","28","Dragon","823","Dragon","-715956058925","-715951738925","232"
"28_823_4","28","Dragon","823","Dragon","-1758552879544","-1758552579544","561"
"28_823_7","28","Dragon","823","Dragon","-1260024786100","-1260020286100","499"
"363_824_4","363","Dragon","824","Dragon","-1110498800722","-1110497300722","470"
"705_824_1","705","Dragon","824","Dragon","-105638376313","-105637476313","212"
"48_825_0","48","Dragon","825","Dragon","758057551969","758058391969","581"
"48_825_2","48","Dragon","825","Dragon","-1379371495267","-1379368615267","405"
"48_825_4","48","Dragon","825","Dragon","442672717231","442673137231","168"
"48_825_5","48","Dragon","825","Dragon","700641025244","700645765244","297"
"46_825_0","46","Dragon","825","Dragon","-134552317103","-134550517103","174"
"46_825_3","46","Dragon","825","Dragon","-29900050629","-29898070629","555"
"46_825_4","46","Dragon","825","Dragon","142494753466","142498833466","321"
"178_825_2","178","Dragon","825","Dragon","-857757563496","-857754863496","173"
"178_825_3","178","Dragon","825","Dragon","707773291065","707778331065","451"
