"id","entityA.id","entityA.type","entityB.id","entityB.type","date","temperature"
"521_777_3","521","Dragon","777","Dragon","609387791083","471"
"521_777_4","521","Dragon","777","Dragon","-1033835125263","244"
"392_777_0","392","Dragon","777","Dragon","-913405715314","473"
"392_777_1","392","Dragon","777","Dragon","256793102621","228"
"392_777_2","392","Dragon","777","Dragon","-2141392542568","430"
"392_777_4","392","Dragon","777","Dragon","-1669725435550","572"
"392_777_5","392","Dragon","777","Dragon","-818914220619","125"
"392_777_7","392","Dragon","777","Dragon","-963235606361","230"
"600_777_2","600","Dragon","777","Dragon","473184508228","599"
"600_777_3","600","Dragon","777","Dragon","-73473893345","301"
"600_777_4","600","Dragon","777","Dragon","540591800587","292"
"523_778_0","523","Dragon","778","Dragon","-1909685211923","479"
"523_778_1","523","Dragon","778","Dragon","186384311781","558"
"523_778_2","523","Dragon","778","Dragon","-85241462698","680"
"523_778_3","523","Dragon","778","Dragon","-245000100743","463"
"523_778_4","523","Dragon","778","Dragon","-1305311973964","355"
"523_778_5","523","Dragon","778","Dragon","-1606889492084","377"
"573_778_0","573","Dragon","778","Dragon","200094619566","101"
"573_778_1","573","Dragon","778","Dragon","-709752532128","272"
"573_778_3","573","Dragon","778","Dragon","-1888287146844","118"
"573_778_4","573","Dragon","778","Dragon","-738986568252","228"
"552_778_0","552","Dragon","778","Dragon","-1012371429197","650"
"552_778_1","552","Dragon","778","Dragon","-1015422585099","648"
"552_778_2","552","Dragon","778","Dragon","-1697993714994","671"
"552_778_6","552","Dragon","778","Dragon","-169887077799","379"
"552_778_7","552","Dragon","778","Dragon","178154463848","279"
"188_779_0","188","Dragon","779","Dragon","824769067445","504"
"188_779_1","188","Dragon","779","Dragon","142409753346","169"
"188_779_2","188","Dragon","779","Dragon","914136036919","626"
"188_779_3","188","Dragon","779","Dragon","-1975949336127","122"
"19_779_0","19","Dragon","779","Dragon","629295446260","497"
"19_779_1","19","Dragon","779","Dragon","804940774511","601"
"19_779_2","19","Dragon","779","Dragon","-1826011204668","503"
"19_779_4","19","Dragon","779","Dragon","-1792682767626","483"
"233_779_0","233","Dragon","779","Dragon","-1025041533109","340"
"233_779_1","233","Dragon","779","Dragon","-1791785071076","494"
"233_779_2","233","Dragon","779","Dragon","158771665351","556"
"233_779_3","233","Dragon","779","Dragon","488953074260","686"
"24_780_0","24","Dragon","780","Dragon","-1756893443247","677"
"24_780_1","24","Dragon","780","Dragon","-1893196669583","112"
"24_780_2","24","Dragon","780","Dragon","-770125682631","403"
"24_780_3","24","Dragon","780","Dragon","86888246837","132"
"24_780_4","24","Dragon","780","Dragon","-1725875589545","323"
"24_780_5","24","Dragon","780","Dragon","-279217829976","695"
"24_780_6","24","Dragon","780","Dragon","-896541173698","502"
"32_780_1","32","Dragon","780","Dragon","-2191102522677","498"
"32_780_2","32","Dragon","780","Dragon","599972951444","412"
"32_780_3","32","Dragon","780","Dragon","-1215514815221","618"
"32_780_5","32","Dragon","780","Dragon","-501015598921","689"
"32_780_6","32","Dragon","780","Dragon","-1606321442176","166"
"490_780_0","490","Dragon","780","Dragon","-581899475577","278"
"490_780_2","490","Dragon","780","Dragon","-1947957568461","144"
"9_781_0","9","Dragon","781","Dragon","-593046720811","346"
"9_781_1","9","Dragon","781","Dragon","912451755730","474"
"9_781_2","9","Dragon","781","Dragon","569036745141","298"
"106_781_0","106","Dragon","781","Dragon","910064948805","314"
"106_781_1","106","Dragon","781","Dragon","537687029678","488"
"106_781_2","106","Dragon","781","Dragon","330099173255","670"
"106_781_3","106","Dragon","781","Dragon","-2056197199279","136"
"106_781_4","106","Dragon","781","Dragon","317019326204","176"
"106_781_5","106","Dragon","781","Dragon","-1300241615824","234"
"106_781_6","106","Dragon","781","Dragon","-1691924713832","338"
"106_781_7","106","Dragon","781","Dragon","256451777744","497"
"616_781_0","616","Dragon","781","Dragon","622989080915","602"
"616_781_1","616","Dragon","781","Dragon","631518301516","547"
"616_781_2","616","Dragon","781","Dragon","-1825047227199","331"
"616_781_3","616","Dragon","781","Dragon","-1500865679271","353"
"77_782_0","77","Dragon","782","Dragon","-509520073893","376"
"77_782_1","77","Dragon","782","Dragon","-781128044769","357"
"77_782_2","77","Dragon","782","Dragon","-1092713721447","299"
"307_782_1","307","Dragon","782","Dragon","-2028208465172","370"
"307_782_4","307","Dragon","782","Dragon","309176952499","390"
"307_782_6","307","Dragon","782","Dragon","534537309928","180"
"157_782_0","157","Dragon","782","Dragon","153638589409","237"
"157_782_1","157","Dragon","782","Dragon","14111024215","679"
"157_782_2","157","Dragon","782","Dragon","-1971611843644","520"
"157_782_4","157","Dragon","782","Dragon","-1924943541162","242"
"157_782_5","157","Dragon","782","Dragon","-1350642844568","608"
"157_782_6","157","Dragon","782","Dragon","-1353577773576","114"
"677_783_0","677","Dragon","783","Dragon","-2104205313042","294"
"677_783_1","677","Dragon","783","Dragon","-95563086231","385"
"677_783_2","677","Dragon","783","Dragon","-279662114690","546"
"677_783_3","677","Dragon","783","Dragon","-491060048990","466"
"677_783_4","677","Dragon","783","Dragon","-1824337966115","448"
"677_783_5","677","Dragon","783","Dragon","-928501760246","158"
"12_783_0","12","Dragon","783","Dragon","265323272021","266"
"12_783_1","12","Dragon","783","Dragon","840424781109","373"
"12_783_2","12","Dragon","783","Dragon","-1668953144858","225"
"12_783_3","12","Dragon","783","Dragon","-1603667412386","294"
"12_783_4","12","Dragon","783","Dragon","-1386402443652","162"
"12_783_5","12","Dragon","783","Dragon","-2140147903318","199"
"548_783_1","548","Dragon","783","Dragon","-1185901299937","240"
"548_783_2","548","Dragon","783","Dragon","-857415871326","661"
"548_783_4","548","Dragon","783","Dragon","143818537711","252"
"548_783_6","548","Dragon","783","Dragon","-1225051720369","279"
"16_784_0","16","Dragon","784","Dragon","453547725330","485"
"16_784_1","16","Dragon","784","Dragon","124675244803","392"
"16_784_2","16","Dragon","784","Dragon","406359587640","468"
"16_784_3","16","Dragon","784","Dragon","-227395602958","340"
"16_784_5","16","Dragon","784","Dragon","-1061456177702","552"
"16_784_6","16","Dragon","784","Dragon","-1052839057120","543"
"103_784_1","103","Dragon","784","Dragon","-1650594891137","458"
"32_784_0","32","Dragon","784","Dragon","-861502547077","369"
"32_784_1","32","Dragon","784","Dragon","-1182896367375","305"
"32_784_4","32","Dragon","784","Dragon","-2078729204617","420"
"32_784_6","32","Dragon","784","Dragon","-1694440565782","306"
"32_784_7","32","Dragon","784","Dragon","-962530263883","263"
"224_785_0","224","Dragon","785","Dragon","382402794777","597"
"224_785_2","224","Dragon","785","Dragon","-507793223139","172"
"3_785_1","3","Dragon","785","Dragon","-2088643881224","447"
"3_785_2","3","Dragon","785","Dragon","-1791600137222","170"
"3_785_3","3","Dragon","785","Dragon","-1040433825180","236"
"152_785_0","152","Dragon","785","Dragon","127633383345","151"
"152_785_1","152","Dragon","785","Dragon","627246616106","153"
"152_785_2","152","Dragon","785","Dragon","814442744021","209"
"152_785_3","152","Dragon","785","Dragon","-754922543670","625"
"152_785_4","152","Dragon","785","Dragon","-1985060664483","500"
"152_785_5","152","Dragon","785","Dragon","-702004579809","102"
"152_785_7","152","Dragon","785","Dragon","-871569245012","666"
"220_786_0","220","Dragon","786","Dragon","521009303774","139"
"220_786_1","220","Dragon","786","Dragon","700900403809","370"
"220_786_5","220","Dragon","786","Dragon","-1252771818638","168"
"220_786_6","220","Dragon","786","Dragon","-2135221153577","559"
"3_786_0","3","Dragon","786","Dragon","-1947259659186","392"
"3_786_2","3","Dragon","786","Dragon","232072861492","170"
"438_786_1","438","Dragon","786","Dragon","-293787878303","447"
"438_786_2","438","Dragon","786","Dragon","-630943702595","412"
"438_786_3","438","Dragon","786","Dragon","-655024530310","105"
"56_787_0","56","Dragon","787","Dragon","-2057087951010","239"
"56_787_3","56","Dragon","787","Dragon","-1245680876832","243"
"56_787_5","56","Dragon","787","Dragon","718098297852","226"
"696_787_1","696","Dragon","787","Dragon","-96986624732","319"
"696_787_2","696","Dragon","787","Dragon","843299634675","593"
"32_787_0","32","Dragon","787","Dragon","793354160379","143"
"32_787_1","32","Dragon","787","Dragon","-1511856375844","256"
"32_787_2","32","Dragon","787","Dragon","-1626726914029","279"
"32_787_4","32","Dragon","787","Dragon","-1355026503258","248"
"707_788_0","707","Dragon","788","Dragon","-435379093015","160"
"707_788_2","707","Dragon","788","Dragon","-479163091615","235"
"707_788_3","707","Dragon","788","Dragon","-2068578479162","519"
"707_788_5","707","Dragon","788","Dragon","312611890858","445"
"707_788_7","707","Dragon","788","Dragon","-1422658994140","110"
"384_788_0","384","Dragon","788","Dragon","-1591505595514","637"
"384_788_1","384","Dragon","788","Dragon","-422511796755","288"
"384_788_2","384","Dragon","788","Dragon","603432322632","682"
"384_788_3","384","Dragon","788","Dragon","-1907383782825","327"
"262_788_0","262","Dragon","788","Dragon","535018500043","338"
"262_788_1","262","Dragon","788","Dragon","-15468317237","415"
"262_788_3","262","Dragon","788","Dragon","-298669215212","316"
"526_789_1","526","Dragon","789","Dragon","817046389056","108"
"526_789_2","526","Dragon","789","Dragon","-1416384962144","214"
"526_789_3","526","Dragon","789","Dragon","-1543034323015","695"
"261_789_0","261","Dragon","789","Dragon","131095569284","118"
"261_789_1","261","Dragon","789","Dragon","-884628636119","570"
"261_789_2","261","Dragon","789","Dragon","-755382154862","481"
"540_789_0","540","Dragon","789","Dragon","-370851843213","138"
"540_789_1","540","Dragon","789","Dragon","424520766108","403"
"540_789_3","540","Dragon","789","Dragon","-1061865732895","245"
"176_790_0","176","Dragon","790","Dragon","461335548941","201"
"176_790_2","176","Dragon","790","Dragon","-2082897957619","353"
"176_790_3","176","Dragon","790","Dragon","745309552155","153"
"176_790_4","176","Dragon","790","Dragon","460921189172","603"
"236_790_0","236","Dragon","790","Dragon","560966691310","184"
"236_790_1","236","Dragon","790","Dragon","747361266436","502"
"236_790_2","236","Dragon","790","Dragon","-1943462664126","428"
"236_790_3","236","Dragon","790","Dragon","273453066809","268"
"236_790_4","236","Dragon","790","Dragon","522844514926","122"
"663_790_0","663","Dragon","790","Dragon","803448082841","500"
"663_790_1","663","Dragon","790","Dragon","787519800302","189"
"663_790_2","663","Dragon","790","Dragon","-361387652202","599"
"663_790_3","663","Dragon","790","Dragon","-1082740884182","614"
"90_791_0","90","Dragon","791","Dragon","-1266038116640","175"
"90_791_3","90","Dragon","791","Dragon","-1108401503347","631"
"90_791_4","90","Dragon","791","Dragon","-2025349788599","140"
"90_791_5","90","Dragon","791","Dragon","-871784710210","398"
"90_791_6","90","Dragon","791","Dragon","-583093801367","544"
"112_791_0","112","Dragon","791","Dragon","716613282203","150"
"112_791_1","112","Dragon","791","Dragon","-1156361377070","375"
"112_791_2","112","Dragon","791","Dragon","-1937937351026","543"
"112_791_3","112","Dragon","791","Dragon","-650872888459","508"
"112_791_4","112","Dragon","791","Dragon","-1343688870387","226"
"430_791_1","430","Dragon","791","Dragon","-1926591089042","595"
"430_791_2","430","Dragon","791","Dragon","-1437919947932","396"
"430_791_3","430","Dragon","791","Dragon","-1015206901019","107"
"465_792_0","465","Dragon","792","Dragon","-114325090839","617"
"465_792_1","465","Dragon","792","Dragon","-1928594730912","521"
"95_792_0","95","Dragon","792","Dragon","-1726770490859","166"
"95_792_1","95","Dragon","792","Dragon","217310135458","246"
"18_792_0","18","Dragon","792","Dragon","-796555760992","281"
"18_792_1","18","Dragon","792","Dragon","-2134765087663","370"
"18_792_2","18","Dragon","792","Dragon","-1658706243776","165"
"18_792_3","18","Dragon","792","Dragon","-2181592193651","244"
"18_792_5","18","Dragon","792","Dragon","-1617646353604","285"
"18_792_6","18","Dragon","792","Dragon","442044691422","431"
"411_793_0","411","Dragon","793","Dragon","-1967563790174","265"
"411_793_1","411","Dragon","793","Dragon","-1507138060724","512"
"411_793_2","411","Dragon","793","Dragon","188157414340","666"
"411_793_3","411","Dragon","793","Dragon","-2018395101476","522"
"411_793_5","411","Dragon","793","Dragon","-796154242340","164"
"29_793_1","29","Dragon","793","Dragon","-864707765809","280"
"29_793_3","29","Dragon","793","Dragon","-1474420903124","370"
"29_793_4","29","Dragon","793","Dragon","-176307930018","648"
"29_793_6","29","Dragon","793","Dragon","-1866254096049","493"
"269_793_1","269","Dragon","793","Dragon","-51043630537","333"
"269_793_2","269","Dragon","793","Dragon","713411226966","143"
"269_793_6","269","Dragon","793","Dragon","-1765910138995","526"
"667_794_0","667","Dragon","794","Dragon","-1257101616079","669"
"667_794_1","667","Dragon","794","Dragon","-1128067354685","297"
"662_794_0","662","Dragon","794","Dragon","-2179373776335","447"
"662_794_1","662","Dragon","794","Dragon","-632857455963","330"
"662_794_4","662","Dragon","794","Dragon","184549288947","579"
"662_794_6","662","Dragon","794","Dragon","-723032344995","626"
"662_794_7","662","Dragon","794","Dragon","-1904493031949","338"
"213_794_1","213","Dragon","794","Dragon","-1830031167367","158"
"213_794_2","213","Dragon","794","Dragon","-1515715816559","220"
"106_795_0","106","Dragon","795","Dragon","-1110859804564","191"
"106_795_1","106","Dragon","795","Dragon","-441596750397","341"
"106_795_2","106","Dragon","795","Dragon","-2201929862289","210"
"106_795_3","106","Dragon","795","Dragon","520078340060","326"
"106_795_4","106","Dragon","795","Dragon","-544565138796","306"
"106_795_6","106","Dragon","795","Dragon","-1566614629518","185"
"508_795_0","508","Dragon","795","Dragon","-2061401599181","151"
"508_795_2","508","Dragon","795","Dragon","-528323775849","133"
"508_795_3","508","Dragon","795","Dragon","-72007642404","572"
"508_795_4","508","Dragon","795","Dragon","688484177386","501"
"508_795_5","508","Dragon","795","Dragon","444407729147","434"
"508_795_6","508","Dragon","795","Dragon","-919541006090","465"
"508_795_7","508","Dragon","795","Dragon","-831236761630","134"
"619_795_0","619","Dragon","795","Dragon","-1912459652140","262"
"619_795_1","619","Dragon","795","Dragon","-1064303396610","121"
"619_795_2","619","Dragon","795","Dragon","-849309378833","207"
"619_795_3","619","Dragon","795","Dragon","-253561965605","265"
"789_796_2","789","Dragon","796","Dragon","298883247929","181"
"789_796_3","789","Dragon","796","Dragon","-2113875343812","596"
"789_796_4","789","Dragon","796","Dragon","663699099917","569"
"65_796_1","65","Dragon","796","Dragon","-277465363375","689"
"65_796_3","65","Dragon","796","Dragon","833102299560","657"
"619_796_1","619","Dragon","796","Dragon","-1189028155324","306"
"619_796_2","619","Dragon","796","Dragon","-1980131683436","105"
"619_796_3","619","Dragon","796","Dragon","-1226943695320","456"
"619_796_5","619","Dragon","796","Dragon","410488760086","484"
"619_796_6","619","Dragon","796","Dragon","-1372727531415","483"
"324_797_0","324","Dragon","797","Dragon","-2143538072856","196"
"324_797_1","324","Dragon","797","Dragon","-345219772283","628"
"324_797_2","324","Dragon","797","Dragon","-212659223692","192"
"198_797_2","198","Dragon","797","Dragon","-507930307549","272"
"198_797_3","198","Dragon","797","Dragon","-262899350443","668"
"97_797_1","97","Dragon","797","Dragon","-2096571666628","144"
"97_797_3","97","Dragon","797","Dragon","-641232393660","656"
"97_797_4","97","Dragon","797","Dragon","-1345919729390","336"
"8_798_0","8","Dragon","798","Dragon","-91971969237","174"
"8_798_1","8","Dragon","798","Dragon","162882418992","390"
"8_798_3","8","Dragon","798","Dragon","-945115731133","489"
"279_798_2","279","Dragon","798","Dragon","-1595703602989","254"
"279_798_4","279","Dragon","798","Dragon","8209850148","233"
"279_798_5","279","Dragon","798","Dragon","-1519802576460","211"
"737_798_2","737","Dragon","798","Dragon","168112364521","559"
"737_798_4","737","Dragon","798","Dragon","-1815412793411","365"
"470_799_0","470","Dragon","799","Dragon","519004744358","500"
"470_799_2","470","Dragon","799","Dragon","132017791879","586"
"470_799_3","470","Dragon","799","Dragon","112518074998","127"
"470_799_4","470","Dragon","799","Dragon","-878483120617","266"
"760_799_0","760","Dragon","799","Dragon","-2132668772476","378"
"760_799_1","760","Dragon","799","Dragon","-153838095148","557"
"760_799_2","760","Dragon","799","Dragon","-2074760960221","600"
"760_799_3","760","Dragon","799","Dragon","519589874453","287"
"773_799_0","773","Dragon","799","Dragon","944374481999","304"
"773_799_1","773","Dragon","799","Dragon","134850142602","425"
"773_799_2","773","Dragon","799","Dragon","36985346102","107"
"167_800_0","167","Dragon","800","Dragon","-89102298413","584"
"167_800_1","167","Dragon","800","Dragon","285540420634","565"
"167_800_2","167","Dragon","800","Dragon","-1067001214776","286"
"337_800_0","337","Dragon","800","Dragon","-2202522050358","638"
"337_800_1","337","Dragon","800","Dragon","-889417584475","473"
"337_800_2","337","Dragon","800","Dragon","929849526132","236"
"337_800_3","337","Dragon","800","Dragon","807063508517","595"
"337_800_5","337","Dragon","800","Dragon","-200176557570","133"
"337_800_6","337","Dragon","800","Dragon","-1927612781062","537"
"108_800_0","108","Dragon","800","Dragon","-2124042562719","386"
"108_800_2","108","Dragon","800","Dragon","-1999773094895","168"
"108_800_3","108","Dragon","800","Dragon","-1708820679360","623"
"108_800_4","108","Dragon","800","Dragon","-650673022294","123"
"108_800_5","108","Dragon","800","Dragon","-1082724419506","101"
"327_801_0","327","Dragon","801","Dragon","-1643785174252","567"
"327_801_2","327","Dragon","801","Dragon","-730977846009","358"
"327_801_3","327","Dragon","801","Dragon","275208768609","132"
"327_801_4","327","Dragon","801","Dragon","-1550064050433","317"
"327_801_5","327","Dragon","801","Dragon","-964422635878","670"
"329_801_2","329","Dragon","801","Dragon","-390986096916","111"
"329_801_3","329","Dragon","801","Dragon","479853664635","104"
"329_801_4","329","Dragon","801","Dragon","-640305682750","239"
"329_801_6","329","Dragon","801","Dragon","-1162581102778","377"
"329_801_7","329","Dragon","801","Dragon","116530060462","495"
"270_801_2","270","Dragon","801","Dragon","-198543846616","334"
"270_801_3","270","Dragon","801","Dragon","742657488898","673"
"270_801_4","270","Dragon","801","Dragon","429562740623","277"
"270_801_5","270","Dragon","801","Dragon","486430541806","296"
"335_802_1","335","Dragon","802","Dragon","117072362844","614"
"335_802_2","335","Dragon","802","Dragon","-1145361505678","524"
"335_802_3","335","Dragon","802","Dragon","-56080267892","508"
"335_802_4","335","Dragon","802","Dragon","-197196475117","440"
"335_802_5","335","Dragon","802","Dragon","-1507713668977","219"
"347_802_0","347","Dragon","802","Dragon","-2185866448949","214"
"347_802_1","347","Dragon","802","Dragon","892415568729","392"
"347_802_3","347","Dragon","802","Dragon","-297282861777","111"
"347_802_4","347","Dragon","802","Dragon","-345609250573","365"
"347_802_5","347","Dragon","802","Dragon","-1282334120087","571"
"347_802_6","347","Dragon","802","Dragon","-1102792401359","140"
"389_802_2","389","Dragon","802","Dragon","465221561964","528"
"389_802_3","389","Dragon","802","Dragon","336513813367","538"
"389_802_4","389","Dragon","802","Dragon","211421140065","206"
"83_803_1","83","Dragon","803","Dragon","-1758102683451","448"
"83_803_3","83","Dragon","803","Dragon","-13239193461","206"
"83_803_4","83","Dragon","803","Dragon","-1406664604976","101"
"83_803_5","83","Dragon","803","Dragon","87611341029","657"
"560_803_0","560","Dragon","803","Dragon","-619627779975","585"
"560_803_1","560","Dragon","803","Dragon","-1262781267189","154"
"560_803_2","560","Dragon","803","Dragon","-457259436816","656"
"560_803_3","560","Dragon","803","Dragon","400783424740","465"
"260_803_0","260","Dragon","803","Dragon","-1292353839030","218"
"260_803_2","260","Dragon","803","Dragon","-233711153933","107"
"260_803_3","260","Dragon","803","Dragon","-1961554309945","407"
"67_804_1","67","Dragon","804","Dragon","573274012855","131"
"67_804_4","67","Dragon","804","Dragon","-557643557635","679"
"67_804_6","67","Dragon","804","Dragon","-943679043870","643"
"397_804_0","397","Dragon","804","Dragon","-513047800889","677"
"397_804_1","397","Dragon","804","Dragon","-990630561290","562"
"397_804_2","397","Dragon","804","Dragon","36943167084","548"
"397_804_3","397","Dragon","804","Dragon","-1937026869380","298"
"397_804_4","397","Dragon","804","Dragon","49960628431","122"
"785_804_0","785","Dragon","804","Dragon","-4121962200","475"
"785_804_1","785","Dragon","804","Dragon","-1240551128639","278"
"785_804_2","785","Dragon","804","Dragon","406599287865","457"
"785_804_3","785","Dragon","804","Dragon","-1681254197233","514"
"785_804_4","785","Dragon","804","Dragon","-365218272391","538"
"613_805_0","613","Dragon","805","Dragon","-2078546802994","103"
"613_805_1","613","Dragon","805","Dragon","128860304846","158"
"613_805_2","613","Dragon","805","Dragon","-1575145902717","117"
"689_805_3","689","Dragon","805","Dragon","-579906794341","369"
"689_805_5","689","Dragon","805","Dragon","-1777951949145","506"
"689_805_6","689","Dragon","805","Dragon","883863668946","220"
"757_805_0","757","Dragon","805","Dragon","46904961889","574"
"757_805_4","757","Dragon","805","Dragon","851790338749","204"
"775_806_2","775","Dragon","806","Dragon","-584476575733","663"
"775_806_3","775","Dragon","806","Dragon","-1806818856747","657"
"774_806_0","774","Dragon","806","Dragon","822681684170","142"
"774_806_2","774","Dragon","806","Dragon","-529717028003","291"
"774_806_3","774","Dragon","806","Dragon","-561451206823","566"
"774_806_6","774","Dragon","806","Dragon","-1670894400340","497"
"776_806_1","776","Dragon","806","Dragon","-2172738231766","472"
"776_806_3","776","Dragon","806","Dragon","-1842799135874","307"
"776_806_4","776","Dragon","806","Dragon","-1563003994131","190"
"776_806_5","776","Dragon","806","Dragon","436036346209","610"
"51_807_0","51","Dragon","807","Dragon","-2175483470832","521"
"51_807_1","51","Dragon","807","Dragon","-470892313688","221"
"51_807_3","51","Dragon","807","Dragon","-1420593920017","491"
"439_807_0","439","Dragon","807","Dragon","881102966476","212"
"439_807_1","439","Dragon","807","Dragon","736013208567","430"
"439_807_2","439","Dragon","807","Dragon","-1887162532577","180"
"439_807_3","439","Dragon","807","Dragon","-202181603514","510"
"439_807_4","439","Dragon","807","Dragon","-1338816165298","284"
"439_807_5","439","Dragon","807","Dragon","-1053060195096","314"
"150_807_0","150","Dragon","807","Dragon","-1866787241261","516"
"150_807_1","150","Dragon","807","Dragon","-1784247310178","462"
"150_807_2","150","Dragon","807","Dragon","-1888786993328","531"
"150_807_3","150","Dragon","807","Dragon","-2089903967002","258"
"150_807_4","150","Dragon","807","Dragon","-1834207663964","292"
"150_807_5","150","Dragon","807","Dragon","265020150873","597"
"150_807_7","150","Dragon","807","Dragon","-482903560383","513"
"84_808_3","84","Dragon","808","Dragon","-398659713995","453"
"84_808_5","84","Dragon","808","Dragon","-1754688748866","518"
"221_808_1","221","Dragon","808","Dragon","-1217089272445","589"
"221_808_2","221","Dragon","808","Dragon","-649187460795","355"
"724_808_0","724","Dragon","808","Dragon","607899777764","645"
"724_808_1","724","Dragon","808","Dragon","-1648924934329","469"
"724_808_2","724","Dragon","808","Dragon","86987068596","493"
"724_808_5","724","Dragon","808","Dragon","-1979959452369","584"
"724_808_7","724","Dragon","808","Dragon","-832133357125","611"
"143_809_0","143","Dragon","809","Dragon","-373399960731","601"
"143_809_1","143","Dragon","809","Dragon","-2126091489702","319"
"143_809_4","143","Dragon","809","Dragon","654562115705","444"
"143_809_5","143","Dragon","809","Dragon","277678296846","648"
"143_809_6","143","Dragon","809","Dragon","-343485781358","645"
"143_809_7","143","Dragon","809","Dragon","-352886123738","196"
"675_809_1","675","Dragon","809","Dragon","-1340978080966","342"
"675_809_2","675","Dragon","809","Dragon","-1270772933959","401"
"312_809_2","312","Dragon","809","Dragon","-596316967644","371"
"243_810_1","243","Dragon","810","Dragon","-344682428074","439"
"243_810_2","243","Dragon","810","Dragon","-1381581126985","445"
"243_810_3","243","Dragon","810","Dragon","-115487089517","490"
"243_810_4","243","Dragon","810","Dragon","377767160789","322"
"243_810_5","243","Dragon","810","Dragon","-1974740485231","305"
"243_810_6","243","Dragon","810","Dragon","-148875456404","637"
"727_810_0","727","Dragon","810","Dragon","-259267953183","644"
"727_810_1","727","Dragon","810","Dragon","-337385308006","390"
"727_810_2","727","Dragon","810","Dragon","-1879390644302","121"
"727_810_4","727","Dragon","810","Dragon","10645048774","286"
"486_810_1","486","Dragon","810","Dragon","106499818369","255"
"486_810_2","486","Dragon","810","Dragon","-2165971746767","540"
"486_810_3","486","Dragon","810","Dragon","-295931826282","233"
"486_810_5","486","Dragon","810","Dragon","738246151748","615"
"7_811_1","7","Dragon","811","Dragon","-2200482880467","490"
"7_811_2","7","Dragon","811","Dragon","-322089176752","173"
"7_811_3","7","Dragon","811","Dragon","-138019352571","449"
"644_811_0","644","Dragon","811","Dragon","-1236355029923","688"
"644_811_1","644","Dragon","811","Dragon","-1440752150349","482"
"644_811_2","644","Dragon","811","Dragon","-737196191093","487"
"644_811_3","644","Dragon","811","Dragon","619395233063","388"
"644_811_4","644","Dragon","811","Dragon","420299443844","627"
"644_811_5","644","Dragon","811","Dragon","-1421256651950","345"
"493_811_1","493","Dragon","811","Dragon","-1683272255093","535"
"313_812_0","313","Dragon","812","Dragon","-1421654311283","146"
"313_812_1","313","Dragon","812","Dragon","88371050363","396"
"313_812_3","313","Dragon","812","Dragon","-1913585173190","386"
"573_812_3","573","Dragon","812","Dragon","-278131227806","412"
"573_812_4","573","Dragon","812","Dragon","-1077706632360","659"
"450_812_0","450","Dragon","812","Dragon","-164378287548","193"
"450_812_2","450","Dragon","812","Dragon","-915422205707","466"
"450_812_3","450","Dragon","812","Dragon","-1343969621137","618"
"450_812_4","450","Dragon","812","Dragon","-2003995835154","655"
"151_813_1","151","Dragon","813","Dragon","-51842404827","217"
"151_813_4","151","Dragon","813","Dragon","-320745661471","433"
"151_813_5","151","Dragon","813","Dragon","-574944955244","107"
"90_813_0","90","Dragon","813","Dragon","466945420120","165"
"90_813_3","90","Dragon","813","Dragon","-531604499099","504"
"155_813_0","155","Dragon","813","Dragon","-17074154051","273"
"155_813_1","155","Dragon","813","Dragon","-252196136972","267"
"155_813_2","155","Dragon","813","Dragon","406681533635","574"
"155_813_3","155","Dragon","813","Dragon","84228965897","195"
"242_814_0","242","Dragon","814","Dragon","466198585404","694"
"242_814_1","242","Dragon","814","Dragon","-1670121800133","187"
"242_814_2","242","Dragon","814","Dragon","-763522652074","192"
"242_814_4","242","Dragon","814","Dragon","-1770308012047","547"
"242_814_5","242","Dragon","814","Dragon","-1884492447645","233"
"242_814_6","242","Dragon","814","Dragon","-837760407164","623"
"198_814_2","198","Dragon","814","Dragon","-613634222861","587"
"198_814_3","198","Dragon","814","Dragon","65400993903","381"
"198_814_4","198","Dragon","814","Dragon","-283895770358","459"
"198_814_5","198","Dragon","814","Dragon","-1159519231396","145"
"198_814_6","198","Dragon","814","Dragon","-1160781921314","692"
"198_814_7","198","Dragon","814","Dragon","-1349215543049","285"
"123_814_0","123","Dragon","814","Dragon","412276298893","455"
"123_814_1","123","Dragon","814","Dragon","-1947915334019","492"
"123_814_2","123","Dragon","814","Dragon","-2142706142701","644"
"123_814_3","123","Dragon","814","Dragon","-988025485747","530"
"123_814_4","123","Dragon","814","Dragon","804007603973","684"
"242_815_0","242","Dragon","815","Dragon","912694649413","650"
"242_815_1","242","Dragon","815","Dragon","-743810646042","237"
"242_815_2","242","Dragon","815","Dragon","-1509839341541","136"
"242_815_3","242","Dragon","815","Dragon","-236259922218","292"
"3_815_2","3","Dragon","815","Dragon","-628926828981","170"
"3_815_3","3","Dragon","815","Dragon","414762840905","613"
"3_815_4","3","Dragon","815","Dragon","-581757717224","105"
"217_815_0","217","Dragon","815","Dragon","-846726995432","378"
"217_815_2","217","Dragon","815","Dragon","-402020536424","617"
"217_815_3","217","Dragon","815","Dragon","587224912623","550"
"689_816_0","689","Dragon","816","Dragon","473812046237","162"
"689_816_2","689","Dragon","816","Dragon","-15187856978","578"
"689_816_3","689","Dragon","816","Dragon","-168873993700","355"
"77_816_0","77","Dragon","816","Dragon","-1932911007582","646"
"77_816_1","77","Dragon","816","Dragon","827239494761","152"
"77_816_2","77","Dragon","816","Dragon","105125480230","208"
"77_816_7","77","Dragon","816","Dragon","-1243558412731","633"
