tconst	averageRating	numVotes
tt0131471	6.6	187
tt0131472	6.4	76
tt0131474	6.2	232
tt0131475	9.2	18
tt0131479	7.4	2337
tt0131482	6.7	139
tt0131483	5.3	128
tt0131484	4.2	387
tt0131488	9.2	80
tt0131490	5.6	8
tt0131492	3.3	70
tt0131494	3.8	154
tt0131495	4.4	5
tt0131496	4.5	86
tt0131497	6.1	39
tt0131498	7.0	83
tt0131499	3.4	9
tt0131500	4.8	139
tt0131501	6.0	14
tt0131502	4.9	1399
tt0131503	6.1	30
tt0131507	5.8	9
tt0131509	4.1	30
tt0131510	4.6	274
tt0131512	6.2	75
tt0131515	4.8	114
tt0131517	5.6	103
tt0131519	8.0	42
tt0131520	7.0	8
tt0131521	5.1	66
tt0131523	7.6	33
tt0131524	4.0	37
tt0131525	7.8	6
tt0131526	5.3	288
tt0131527	5.9	8
tt0131528	3.4	9
tt0131530	5.5	28
tt0131531	4.5	57
tt0131532	5.5	30
tt0131533	5.4	57
tt0131534	4.0	392
tt0131536	7.9	28
tt0131537	8.2	622
tt0131539	7.0	5
tt0131541	6.7	27
tt0131542	4.7	63
tt0131543	4.7	133
tt0131544	6.9	8
tt0131545	6.6	52
tt0131549	4.5	117
tt0131550	2.5	4311
tt0131551	7.8	21
tt0131552	5.9	123
tt0131553	5.3	16
tt0131554	7.2	20
tt0131559	6.5	62
tt0131560	7.0	25
tt0131563	6.2	71
tt0131564	6.5	24
tt0131565	8.4	8
tt0131566	6.4	9353
tt0131570	7.9	43
tt0131571	6.7	196
tt0131577	6.8	144
tt0131580	8.0	6
tt0131581	7.5	110
tt0131582	5.2	8
tt0131584	8.3	20
tt0131585	6.4	21
tt0131586	6.9	36
tt0131588	6.8	42
tt0131591	6.6	7
tt0131593	3.8	21
tt0131596	5.7	457
tt0131597	5.1	13
tt0131598	7.0	372
tt0131600	6.4	71
tt0131601	7.0	12
tt0131602	6.0	5
tt0131603	5.0	141
tt0131605	6.8	9
tt0131610	5.6	25
tt0131611	6.6	18
tt0131613	7.9	30311
tt0131614	7.2	28
tt0131615	7.1	23
tt0131618	5.0	11
tt0131619	5.0	13
tt0131620	6.2	3305
tt0131621	6.6	16
tt0131623	7.0	79
tt0131624	2.6	353
tt0131626	4.4	16
tt0131627	5.4	271
tt0131629	7.4	5
tt0131631	6.9	74
tt0131634	2.9	8
tt0131636	8.4	5259
tt0131637	5.5	10
tt0131642	6.1	90
tt0131644	4.9	7
tt0131646	4.3	16036
tt0131647	5.0	11
tt0131650	6.4	66
tt0131654	4.7	23
tt0131655	7.0	10
tt0131656	5.0	109
tt0131658	7.7	2092
tt0131659	7.4	73
tt0131660	8.0	18
tt0131663	5.8	37
tt0131664	7.2	13536
tt0131665	8.1	152
tt0131667	5.4	120
tt0131668	7.4	36
tt0131670	7.8	9
tt0131671	7.0	10
tt0131674	6.7	78
tt0131675	5.9	446
tt0131676	7.4	66
tt0131678	7.4	44
tt0131679	8.3	48
tt0131681	7.6	53
tt0131682	8.6	18
tt0131684	7.7	36
tt0131685	7.2	5
tt0131686	6.5	22
tt0131687	8.4	9
tt0131689	4.2	109
tt0131697	3.1	20
tt0131699	7.4	66
tt0131701	4.4	8
tt0131702	6.8	12
tt0131704	4.2	19264
tt0131705	6.0	77
tt0131708	5.5	23
tt0131720	7.0	12
tt0131721	8.0	9
tt0131722	6.0	13
tt0131724	7.1	8
tt0131728	5.1	16
tt0131730	6.1	8
tt0131732	7.0	7
tt0131733	7.6	12
tt0131735	6.8	5
tt0131740	3.6	9
tt0131742	5.7	9
tt0131749	7.1	8
tt0131750	5.9	9
tt0131751	7.4	18
tt0131752	7.0	16
tt0131753	7.0	10
tt0131754	5.6	5
tt0131755	7.4	5
tt0131757	7.2	6
tt0131762	7.2	16
tt0131765	6.8	13
tt0131769	2.1	8
tt0131772	5.1	20
tt0131773	4.7	6
tt0131774	5.4	15
tt0131775	7.2	6
tt0131776	6.7	20
tt0131779	7.2	22
tt0131781	6.9	42
tt0131782	6.1	10
tt0131783	7.3	22
tt0131789	5.2	13
tt0131797	8.6	32
tt0131799	4.4	9
tt0131801	5.4	12
tt0131802	4.5	19
tt0131808	5.7	6
tt0131810	7.6	12
tt0131811	6.1	19
tt0131814	6.0	8
tt0131823	3.3	12
tt0131827	5.0	23
tt0131829	7.8	9
tt0131835	6.7	10
tt0131839	6.4	10
tt0131842	6.2	16
tt0131846	6.8	6
tt0131851	3.6	9
tt0131852	7.2	129
tt0131857	6.5	56492
tt0131859	5.4	9
tt0131860	7.1	14
tt0131861	6.4	10
tt0131863	4.8	18
tt0131864	4.7	12
tt0131865	7.0	40
tt0131866	5.0	13
tt0131867	7.4	5
tt0131870	6.8	16
tt0131871	6.0	11
tt0131872	5.8	9
tt0131873	6.2	11
tt0131876	6.2	9
tt0131877	7.3	9
tt0131881	6.6	17
tt0131882	7.9	10
tt0131883	6.6	13
tt0131884	7.2	6
tt0131885	7.2	16
tt0131887	7.1	19
tt0131888	7.8	5
tt0131889	5.2	5
tt0131894	4.8	14
tt0131896	6.3	19
tt0131897	6.5	11
tt0131898	6.8	5
tt0131904	5.2	8
tt0131905	7.5	8
tt0131906	2.9	72
tt0131908	6.5	30
tt0131909	7.3	9
tt0131910	7.3	13
tt0131913	6.1	7
tt0131916	4.4	8
tt0131917	7.4	21
tt0131918	6.6	17
tt0131919	7.1	40
tt0131932	6.3	18
tt0131933	4.8	5
tt0131934	6.9	1512
tt0131938	6.7	9
tt0131939	6.0	5
tt0131947	6.7	6
tt0131949	6.3	7
tt0131950	5.9	7
tt0131952	5.6	7
tt0131956	5.3	14
tt0131957	7.2	17
tt0131958	5.1	7
tt0131960	5.3	15
tt0131963	6.3	92
tt0131966	6.4	12
tt0131967	6.1	10
tt0131968	6.1	10
tt0131969	5.5	6
tt0131972	4.5	126
tt0131975	6.6	8
tt0131978	5.8	41
tt0131979	4.2	131
tt0131982	3.5	39
tt0131985	3.8	171
tt0131986	4.0	107
tt0131988	5.3	209
tt0131989	6.8	24
tt0131992	4.9	9
tt0131993	2.3	144
tt0131994	6.7	34
tt0132000	2.6	389
tt0132008	5.0	7
tt0132011	5.7	47
tt0132014	6.5	172
tt0132019	4.3	153
tt0132022	7.7	37
tt0132024	6.6	132
tt0132026	5.8	176
tt0132031	2.0	37
tt0132032	6.0	195
tt0132039	3.8	8
tt0132047	5.8	10
tt0132055	7.5	103
tt0132063	4.6	11
tt0132064	7.2	106
tt0132068	7.0	112
tt0132071	7.1	18
tt0132075	6.0	5
tt0132076	5.9	71
tt0132077	6.0	353
tt0132078	5.6	225
tt0132079	7.1	67
tt0132082	7.8	167
tt0132085	6.1	18
tt0132086	7.0	65
tt0132087	7.4	14
tt0132090	6.9	71
tt0132091	6.4	7
tt0132092	5.7	27
tt0132096	6.2	11
tt0132099	3.4	36
tt0132101	5.2	29
tt0132103	5.1	27
tt0132118	6.1	150
tt0132120	7.2	20
tt0132121	6.6	19
tt0132127	6.4	40
tt0132130	3.6	7
tt0132134	6.7	1954
tt0132137	3.3	85
tt0132147	6.1	19
tt0132157	3.9	23
tt0132160	6.6	418
tt0132162	6.3	48
tt0132164	5.7	579
tt0132165	5.2	649
tt0132166	7.4	53
tt0132179	6.2	323
tt0132180	7.8	5
tt0132184	4.2	161
tt0132186	8.6	5
tt0132189	7.2	34
tt0132195	6.7	10
tt0132197	6.9	7
tt0132198	8.0	11
tt0132202	5.5	6
tt0132204	6.6	155
tt0132205	6.5	6
tt0132206	5.6	22
tt0132208	4.9	10
tt0132209	6.8	5
tt0132213	5.6	591
tt0132216	5.7	34
tt0132217	6.4	49
tt0132218	7.7	47
tt0132221	4.9	48
tt0132222	6.7	15
tt0132224	7.0	41
tt0132229	4.4	7
tt0132234	6.1	17
tt0132240	5.1	126
tt0132242	6.7	69
tt0132245	4.6	39121
tt0132246	7.0	248
tt0132248	5.0	213
tt0132250	6.3	26
tt0132251	6.6	905
tt0132255	4.2	13
tt0132256	6.5	19
tt0132260	6.2	51
tt0132262	5.0	34
tt0132263	6.7	27
tt0132265	4.7	33
tt0132270	4.8	6
tt0132271	3.7	25
tt0132275	7.0	6
tt0132276	7.2	13
tt0132278	6.2	25
tt0132279	4.0	10
tt0132286	7.1	9
tt0132287	5.0	40
tt0132288	6.5	15
tt0132290	5.3	9
tt0132298	6.6	12
tt0132299	4.4	13
tt0132305	6.8	31
tt0132306	7.4	34
tt0132307	6.9	28
tt0132308	5.9	17
tt0132318	7.5	26
tt0132321	4.4	8
tt0132322	4.1	354
tt0132328	7.1	24
tt0132333	6.0	139
tt0132334	6.2	116
tt0132339	3.4	5
tt0132340	5.2	40
tt0132347	6.1	61469
tt0132349	6.0	29
tt0132352	6.0	6
tt0132353	7.3	10
tt0132354	5.4	37
tt0132363	6.4	355
tt0132364	5.0	6
tt0132367	5.6	255
tt0132376	6.5	952
tt0132377	6.6	841
tt0132378	6.8	837
tt0132379	6.4	707
tt0132380	6.6	738
tt0132381	6.5	755
tt0132382	6.9	804
tt0132383	6.4	636
tt0132384	6.5	792
tt0132385	6.4	661
tt0132386	6.8	129
tt0132389	6.6	39
tt0132391	8.8	38
tt0132392	6.9	31
tt0132393	6.5	71
tt0132395	7.3	16
tt0132396	6.6	15
tt0132402	6.0	367
tt0132408	4.2	64
tt0132409	7.4	86
tt0132411	6.2	36
tt0132414	4.1	86
tt0132421	4.9	27
tt0132428	6.1	46
tt0132429	7.0	29
tt0132432	5.3	27
tt0132433	5.3	23
tt0132435	7.5	31
tt0132445	7.5	6
tt0132451	4.1	2467
tt0132452	6.3	16
tt0132453	5.4	5
tt0132461	5.1	20
tt0132463	4.4	14
tt0132464	7.2	101
tt0132467	6.8	15
tt0132468	7.0	8
tt0132476	6.3	87
tt0132477	7.8	81801
tt0132478	7.6	57
tt0132480	6.4	83
tt0132486	5.7	21
tt0132489	7.5	11
tt0132490	6.2	21
tt0132495	5.3	68
tt0132496	6.4	83
tt0132498	8.8	19
tt0132499	5.2	25
tt0132501	6.3	53
tt0132502	6.1	625
tt0132508	7.0	86
tt0132509	6.0	33
tt0132511	5.0	10
tt0132512	6.0	12917
tt0132513	5.9	61
tt0132518	6.2	42
tt0132519	7.7	42
tt0132520	8.5	11
tt0132521	5.9	22
tt0132524	7.3	45
tt0132525	5.2	6
tt0132527	6.4	5
tt0132528	5.8	99
tt0132532	7.8	6
tt0132534	5.6	524
tt0132535	5.6	65
tt0132536	5.6	51
tt0132539	5.7	33
tt0132540	6.6	74
tt0132541	5.9	45
tt0132542	6.5	36
tt0132543	6.3	37
tt0132544	6.5	8
tt0132558	7.7	14
tt0132559	6.6	164
tt0132561	7.0	66
tt0132563	6.9	787
tt0132566	5.4	5
tt0132572	7.0	78
tt0132573	7.3	47
tt0132581	5.9	35
tt0132590	6.5	11
tt0132595	8.2	5
tt0132596	8.7	7
tt0132597	7.4	97
tt0132607	6.2	6
tt0132610	6.6	25
tt0132611	7.3	53
tt0132614	8.1	40
tt0132619	6.8	13
tt0132620	6.1	7
tt0132624	7.6	9
tt0132625	6.2	20
tt0132628	6.0	123
tt0132629	4.9	13
tt0132630	8.0	17
tt0132634	6.9	37
tt0132636	6.7	47
tt0132637	6.4	32
tt0132638	7.1	10
tt0132641	8.4	112
tt0132648	7.5	11
tt0132649	6.3	145
tt0132652	7.5	66
tt0132654	8.3	100
tt0132658	6.0	5
tt0132659	8.6	132
tt0132661	6.5	8
tt0132662	1.7	302
tt0132663	7.7	43
tt0132665	6.8	290
tt0132666	7.5	590
tt0132667	6.8	196
tt0132669	5.0	8
tt0132670	7.0	64
tt0132671	8.5	11
tt0132672	4.8	34
tt0132675	5.1	49
tt0132676	6.9	418
tt0132678	7.2	79
tt0132679	6.0	176
tt0132683	6.5	160
tt0132684	5.5	62
tt0132685	7.8	39
tt0132686	6.0	43
tt0132687	4.4	8
tt0132696	6.3	19
tt0132698	4.0	67
tt0132699	7.7	7
tt0132703	4.8	12
tt0132707	6.1	7
tt0132711	6.9	7
tt0132716	6.3	7
tt0132719	5.7	6
tt0132722	6.5	155
tt0132723	3.3	6
tt0132724	5.9	32
tt0132726	3.8	168
tt0132728	7.9	9
tt0132733	7.3	43
tt0132735	3.9	8
tt0132737	5.6	5
tt0132741	5.8	46
tt0132742	8.2	29
tt0132744	4.4	10
tt0132746	7.3	14
tt0132751	5.1	7
tt0132752	6.1	7
tt0132753	6.6	24
tt0132759	5.9	32
tt0132760	4.7	6
tt0132762	6.9	24
tt0132780	6.5	14
tt0132781	5.0	6
tt0132782	7.8	5
tt0132799	7.3	7
tt0132800	4.8	19
tt0132804	7.3	9
tt0132805	7.6	10
tt0132819	7.2	5
tt0132822	5.6	18
tt0132828	4.5	57
tt0132829	2.4	5
tt0132830	4.7	6
tt0132833	3.0	7
tt0132835	7.1	8
tt0132836	2.6	5
tt0132837	6.6	31
tt0132838	7.3	9
tt0132840	7.8	6
tt0132842	6.4	7
tt0132843	6.6	26
tt0132844	6.3	26
tt0132848	3.5	6
tt0132849	6.0	6
tt0132850	6.0	6
tt0132851	6.8	13
tt0132852	4.2	10
tt0132853	7.0	12
tt0132854	6.6	5
tt0132859	5.8	5
tt0132867	6.4	7
tt0132869	8.7	6
tt0132885	4.7	348
tt0132886	4.7	9
tt0132887	6.0	30
tt0132888	3.7	1457
tt0132889	4.1	167
tt0132890	7.3	73
tt0132891	6.3	332
tt0132892	7.0	228
tt0132893	6.9	1908
tt0132895	3.8	191
tt0132896	4.6	7
tt0132899	7.0	47
tt0132900	6.0	20
tt0132901	4.8	12
tt0132902	7.9	320
tt0132905	6.6	1034
tt0132907	5.6	547
tt0132909	5.8	72
tt0132910	4.9	10783
tt0132911	6.4	21
tt0132914	5.8	259
tt0132916	6.4	27
tt0132917	7.4	9
tt0132920	4.6	639
tt0132921	8.4	10
tt0132924	7.2	25
tt0132925	6.0	6
tt0132927	5.5	26
tt0132931	3.4	5
tt0132932	7.1	104
tt0132933	3.0	369
tt0132934	3.7	10
tt0132935	7.4	586
tt0132936	5.2	44
tt0132937	8.6	16
tt0132938	5.0	946
tt0132939	4.7	128
tt0132942	4.8	10
tt0132943	9.0	5
tt0132945	6.3	6
tt0132946	6.0	10
tt0132948	2.0	8
tt0132952	5.7	10
tt0132954	6.0	7
tt0132960	7.0	7
tt0132964	6.8	5
tt0132965	4.5	300
tt0132972	6.7	215
tt0132973	5.9	15
tt0132974	6.4	18
tt0132979	6.4	32
tt0132983	6.7	210
tt0132984	6.4	198
tt0132986	8.2	10
tt0132987	8.8	18
tt0132988	4.6	70
tt0132989	6.7	139
tt0132990	6.0	19
tt0132995	7.7	17
tt0132998	7.3	149
tt0132999	7.4	48
tt0133000	5.9	9
tt0133001	6.9	59
tt0133007	7.7	14
tt0133008	7.5	36
tt0133009	7.0	37
tt0133010	8.4	127
tt0133011	7.1	245
tt0133012	6.7	83
tt0133013	6.7	15
tt0133014	7.5	53
tt0133015	7.5	39
tt0133016	7.0	131
tt0133017	3.2	59
tt0133018	6.4	115
tt0133021	8.0	23
tt0133024	6.9	9793
tt0133025	4.7	56
tt0133026	7.3	19
tt0133027	8.2	22
tt0133028	7.2	465
tt0133029	6.1	85
tt0133031	6.0	47
tt0133033	6.1	77
tt0133035	5.5	29
tt0133038	4.6	35
tt0133039	6.3	76
tt0133040	4.8	33
tt0133041	5.1	62
tt0133042	7.5	10
tt0133044	7.0	11
tt0133045	8.3	14
tt0133046	5.3	19601
tt0133049	7.3	84
tt0133050	5.5	40
tt0133051	4.7	45
tt0133052	5.4	57
tt0133053	4.2	52
tt0133054	3.8	48
tt0133055	7.1	42
tt0133057	6.0	79
tt0133059	6.2	1421
tt0133060	8.6	43
tt0133062	7.2	40
tt0133063	7.0	132
tt0133064	3.1	207
tt0133065	3.8	67
tt0133069	8.0	10
tt0133071	5.7	18
tt0133072	4.6	200
tt0133074	4.9	66
tt0133076	6.1	28
tt0133077	7.5	24
tt0133078	2.6	9
tt0133080	6.0	20
tt0133081	5.5	35
tt0133089	7.0	169
tt0133090	8.1	7
tt0133091	6.8	391
tt0133092	7.3	95
tt0133093	8.7	1653856
tt0133095	8.4	51
tt0133096	5.0	27
tt0133097	5.5	122
tt0133098	5.2	20
tt0133100	7.4	7
tt0133102	4.4	70
tt0133104	5.4	948
tt0133106	4.8	40
tt0133107	6.3	12
tt0133108	7.6	601
tt0133112	5.2	42
tt0133113	6.5	58
tt0133116	6.0	78
tt0133117	6.3	142
tt0133118	4.6	109
tt0133120	4.2	34
tt0133122	5.1	4506
tt0133123	6.4	60
tt0133125	3.8	38
tt0133126	7.3	78
tt0133128	6.8	178
tt0133129	5.8	100
tt0133131	6.6	85
tt0133132	6.9	20
tt0133133	4.8	71
tt0133134	5.9	53
tt0133135	5.9	66
tt0133136	7.8	12
tt0133137	7.2	299
tt0133139	6.9	125
tt0133141	5.6	45
tt0133142	6.7	201
tt0133143	7.7	20
tt0133144	6.2	51
tt0133145	4.2	58
tt0133146	5.3	133
tt0133148	6.0	92
tt0133149	5.9	52
tt0133150	5.2	33
tt0133151	6.4	35
tt0133152	5.7	209176
tt0133153	6.9	19
tt0133154	6.8	69
tt0133156	3.7	22
tt0133157	8.9	549
tt0133159	6.4	7
tt0133161	7.1	16
tt0133162	7.9	837
tt0133163	5.8	38
tt0133164	6.3	40
tt0133165	7.9	97
tt0133166	5.2	28
tt0133167	7.0	206
tt0133168	7.0	288
tt0133169	5.7	49
tt0133170	7.8	1538
tt0133171	5.7	46
tt0133172	6.4	29
tt0133175	4.3	10
tt0133176	7.4	44
tt0133177	6.1	29
tt0133179	3.3	15
tt0133180	6.5	279
tt0133181	6.7	86
tt0133182	7.7	10
tt0133184	4.0	13
tt0133186	6.0	175
tt0133188	6.4	22
tt0133189	7.5	25665
tt0133190	4.7	45
tt0133191	7.7	297
tt0133192	7.4	74
tt0133196	5.3	304
tt0133197	4.3	472
tt0133201	7.1	31
tt0133202	6.9	94
tt0133203	7.0	54
tt0133204	5.2	33
tt0133206	4.8	45
tt0133208	4.9	51
tt0133209	5.9	25
tt0133210	6.8	6
tt0133211	6.3	14
tt0133213	2.7	11
tt0133214	5.6	17
tt0133215	6.1	16
tt0133222	6.9	53
tt0133224	6.0	45
tt0133225	5.8	52
tt0133226	6.6	160
tt0133227	5.8	34
tt0133228	6.6	613
tt0133229	7.1	64
tt0133230	4.8	36
tt0133231	6.9	135
tt0133232	6.5	11
tt0133233	6.5	62
tt0133234	4.7	39
tt0133235	6.1	41
tt0133236	6.4	5
tt0133237	6.6	5
tt0133238	8.7	7
tt0133240	7.2	101198
tt0133241	7.3	74
tt0133242	7.1	33
tt0133243	6.7	220
tt0133244	7.0	8
tt0133245	7.0	221
tt0133246	2.2	285
tt0133249	6.0	39
tt0133251	6.8	9
tt0133254	4.6	23
tt0133255	4.8	10
tt0133256	7.6	67
tt0133257	7.0	47
tt0133259	5.8	60
tt0133260	7.5	60
tt0133262	4.8	37
tt0133263	3.9	12
tt0133264	6.6	5
tt0133265	5.4	89
tt0133267	5.8	40
tt0133268	7.2	40
tt0133272	2.8	6
tt0133275	6.8	67
tt0133276	8.7	20
tt0133282	8.5	67
tt0133284	6.1	46
tt0133285	6.4	103
tt0133286	5.9	49
tt0133288	4.8	88
tt0133289	6.1	9
tt0133290	8.0	20
tt0133291	4.0	40
tt0133295	6.7	3621
tt0133296	7.7	7
tt0133297	8.6	13
tt0133298	6.0	7
tt0133299	7.8	702
tt0133300	3.9	17
tt0133301	5.1	172
tt0133302	8.5	1603
tt0133303	7.0	690
tt0133304	6.1	30
tt0133305	6.3	6
tt0133306	7.5	172
tt0133307	7.0	442
tt0133308	7.3	84
tt0133309	7.7	59
tt0133310	8.0	23
tt0133312	8.3	507
tt0133313	6.1	511
tt0133314	5.3	926
tt0133315	6.2	28
tt0133316	7.9	10
tt0133317	8.4	282
tt0133318	8.9	1572
tt0133319	7.2	22
tt0133320	6.5	15
tt0133322	8.0	6
tt0133323	7.1	120
tt0133324	8.2	187
tt0133327	6.3	329
tt0133330	7.4	26
tt0133331	6.4	163
tt0133332	5.9	89
tt0133333	5.4	74
tt0133334	6.8	60
tt0133335	4.2	5
tt0133336	6.0	21
tt0133339	6.9	40
tt0133340	7.0	7
tt0133342	6.6	5
tt0133343	6.6	12
tt0133347	3.5	6
tt0133351	7.1	704
tt0133354	6.1	20
tt0133355	5.9	81
tt0133356	5.9	265
tt0133357	5.8	24
tt0133361	7.1	34
tt0133363	7.7	17970
tt0133365	7.2	5
tt0133366	7.5	59
tt0133367	8.0	21
tt0133371	6.1	30
tt0133372	7.3	1597
tt0133373	4.2	19
tt0133375	4.8	32
tt0133376	7.1	62
tt0133383	4.5	41
tt0133385	6.0	39148
tt0133386	2.3	6
tt0133388	4.8	8
tt0133389	5.3	39
tt0133390	6.5	6
tt0133394	6.2	5
tt0133396	5.4	5
tt0133397	7.3	7
tt0133399	6.4	39
tt0133400	4.2	9
tt0133407	8.0	10
tt0133408	7.6	9
tt0133410	6.1	66
tt0133412	6.1	7138
tt0133413	6.4	405
tt0133418	5.9	31
tt0133421	6.5	15
tt0133425	6.8	5
tt0133426	6.0	15
tt0133428	5.6	5
tt0133429	7.4	5
tt0133432	6.9	7
tt0133433	4.6	36
tt0133434	5.7	7
tt0133437	4.6	5
tt0133438	6.9	8
tt0133443	6.1	11
tt0133447	8.3	7
tt0133449	6.2	6
tt0133452	6.9	20
tt0133455	5.0	10
tt0133464	5.9	7
tt0133466	5.2	30
tt0133467	4.7	18
tt0133482	5.3	7
tt0133485	6.7	9
tt0133486	5.3	7
tt0133493	7.8	9
tt0133495	7.1	12
tt0133496	6.9	8
tt0133498	5.3	33
tt0133500	7.9	13
tt0133502	6.1	9
tt0133503	6.0	8
tt0133504	4.6	9
tt0133505	5.2	6
tt0133506	6.1	8
tt0133507	6.8	37
tt0133508	6.7	7
tt0133510	4.7	50
tt0133511	5.4	12
tt0133512	6.5	13
tt0133514	3.5	6
tt0133515	8.2	5
tt0133516	5.7	24
tt0133517	7.2	10
tt0133519	6.2	22
tt0133521	5.7	9
tt0133527	6.1	62
tt0133528	6.4	18
tt0133529	4.6	7
tt0133530	6.4	5
tt0133531	4.8	5
tt0133533	5.9	9
tt0133536	6.6	5
tt0133537	8.4	5
tt0133539	5.6	17
tt0133570	6.8	5
tt0133571	4.5	8
tt0133572	5.6	32
tt0133573	7.7	19
tt0133574	6.2	8
tt0133583	7.6	10
tt0133586	6.4	14
tt0133587	6.4	12
tt0133591	7.6	10
tt0133592	6.4	7
tt0133593	6.4	9
tt0133596	6.4	14
tt0133597	3.8	9
tt0133598	5.5	6
tt0133600	5.7	24
tt0133633	6.5	28
tt0133634	7.8	8
tt0133637	6.7	13
tt0133640	7.0	5
tt0133643	5.8	4330
tt0133644	7.5	6
tt0133645	6.1	12
tt0133646	6.4	7
tt0133655	7.6	5
tt0133667	4.4	8
tt0133668	7.0	5
tt0133678	7.8	16
tt0133680	4.3	22
tt0133683	6.6	5
tt0133687	6.9	26
tt0133688	6.8	12
tt0133689	6.9	521
tt0133693	7.1	9
tt0133696	7.0	28
tt0133697	7.3	26
tt0133702	7.4	29
tt0133706	6.4	41
tt0133709	7.4	67
tt0133710	4.4	69
tt0133712	7.4	61
tt0133714	4.8	18
tt0133717	7.8	9
tt0133719	5.9	12
tt0133727	5.7	229
tt0133729	4.0	14
tt0133734	5.1	7
tt0133735	6.9	411
tt0133739	6.5	12
tt0133742	6.2	66
tt0133743	7.0	11
tt0133745	6.5	90
tt0133746	8.3	20
tt0133747	5.6	14
tt0133748	6.8	114
tt0133750	7.5	33
tt0133751	6.5	110093
tt0133752	6.6	86
tt0133755	6.4	69
tt0133756	6.4	25
tt0133757	7.9	19
tt0133759	6.4	48
tt0133763	5.0	64
tt0133770	4.6	16
tt0133772	8.4	20
tt0133774	7.5	8
tt0133789	7.1	10
tt0133790	6.5	33
tt0133793	5.9	8
tt0133794	6.8	218
tt0133795	1.4	9
tt0133796	5.2	5
tt0133802	6.8	10
tt0133813	7.0	58
tt0133815	6.4	25
tt0133819	5.8	13
tt0133826	8.5	2610
tt0133829	5.5	11
tt0133832	4.2	608
tt0133837	6.2	25
tt0133838	4.8	63
tt0133840	5.6	77
tt0133842	5.5	25
tt0133844	4.1	18
tt0133845	4.7	10
tt0133846	4.9	19
tt0133848	6.9	89
tt0133849	5.0	5
tt0133850	6.0	44
tt0133856	3.7	13
tt0133857	6.7	127
tt0133858	7.7	59
tt0133859	7.0	118
tt0133870	5.4	36
tt0133877	4.9	9
tt0133881	5.7	15
tt0133889	5.5	28
tt0133892	4.3	33
tt0133893	6.0	100
tt0133894	6.0	5
tt0133895	6.2	125
tt0133897	3.1	20
tt0133901	5.9	203
tt0133902	3.4	42
tt0133904	6.3	72
tt0133905	5.1	21
tt0133906	7.3	3438
tt0133907	5.3	55
tt0133908	5.3	35
tt0133909	5.0	29
tt0133920	6.0	9
tt0133926	5.7	39
tt0133927	2.8	252
tt0133928	5.4	9
tt0133930	7.3	505
tt0133931	7.0	20
tt0133932	7.4	410
tt0133938	5.6	36
tt0133943	5.6	5
tt0133948	7.2	29
tt0133949	7.2	35
tt0133951	8.3	13
tt0133952	6.4	67954
tt0133958	7.7	92
tt0133962	6.2	444
tt0133963	5.5	17
tt0133965	6.6	44
tt0133966	3.8	68
tt0133968	4.3	39
tt0133969	7.1	10
tt0133977	8.0	6
tt0133981	4.8	154
tt0133982	6.2	85
tt0133985	6.4	7657
tt0133986	6.1	16
tt0133987	4.9	174
tt0133991	6.5	130
tt0133993	5.7	49
tt0133996	6.6	101
tt0134001	7.5	60
tt0134002	5.7	159
tt0134003	8.1	10
tt0134005	8.4	210
tt0134008	4.9	7
tt0134013	7.0	235
tt0134020	7.4	16
tt0134023	7.3	14
tt0134025	7.6	9
tt0134026	8.1	26
tt0134027	6.4	226
tt0134028	6.7	184
tt0134029	6.3	61
tt0134033	6.4	9574
tt0134034	5.1	34
tt0134035	5.1	47
tt0134038	5.6	17
tt0134039	6.9	58
tt0134040	6.8	29
tt0134045	3.8	8
tt0134047	8.0	35
tt0134050	9.1	76
tt0134052	6.1	48
tt0134054	5.4	19
tt0134055	6.7	7
tt0134057	4.9	599
tt0134058	6.0	5
tt0134059	6.2	70
tt0134060	5.7	39
tt0134061	4.7	131
tt0134062	7.1	25
tt0134063	7.1	10
tt0134065	5.0	17
tt0134066	8.3	21
tt0134067	5.9	17964
tt0134070	4.8	126
tt0134071	5.7	29
tt0134075	6.4	16
tt0134076	4.2	11
tt0134079	3.9	7
tt0134080	5.6	42
tt0134084	5.6	123092
tt0134086	5.8	15
tt0134087	6.1	13
tt0134091	3.7	32
tt0134092	4.2	22
tt0134099	6.1	135
tt0134102	7.0	7
tt0134108	5.6	44
tt0134109	5.9	16
tt0134110	5.5	6
tt0134111	6.4	7
tt0134113	6.7	6
tt0134117	6.0	121
tt0134118	6.8	60
tt0134119	7.4	180147
tt0134123	4.0	47
tt0134124	8.0	7
tt0134125	5.5	53
tt0134127	7.1	734
tt0134128	4.8	32
tt0134131	5.5	53
tt0134133	2.4	9
tt0134134	4.4	51
tt0134136	6.9	7
tt0134142	1.5	6
tt0134144	4.6	11
tt0134145	2.9	15
tt0134146	6.3	9
tt0134148	6.1	213
tt0134149	1.6	122
tt0134153	5.4	5
tt0134154	6.7	12909
tt0134155	6.0	46
tt0134159	9.4	5
tt0134161	6.0	40
tt0134162	5.2	5
tt0134167	4.3	403
tt0134168	5.0	10
tt0134169	6.8	169
tt0134170	5.0	49
tt0134172	7.8	16
tt0134173	5.4	5
tt0134176	6.5	10
tt0134178	7.3	329
tt0134181	4.2	5
tt0134185	6.1	253
tt0134186	4.7	29
tt0134187	4.7	7
tt0134188	6.9	26
tt0134190	6.1	46
tt0134191	6.6	7
tt0134195	6.4	18
