"id","entityA.id","entityA.type","entityB.id","entityB.type","from","to"
"2_739_0","2","Dragon","739","Dragon","-1563356996389","-1563356576389","470"
"2_739_3","2","Dragon","739","Dragon","-1670237332233","-1670232232233","338"
"412_740_3","412","Dragon","740","Dragon","392041375400","392046295400","208"
"412_740_4","412","Dragon","740","Dragon","-585365298027","-585364458027","567"
"279_740_2","279","Dragon","740","Dragon","-231035797558","-231031537558","614"
"279_740_4","279","Dragon","740","Dragon","-178691857280","-178686577280","516"
"536_741_0","536","Dragon","741","Dragon","239903205464","239905425464","393"
"536_741_1","536","Dragon","741","Dragon","-1632230491746","-1632228031746","528"
"536_741_2","536","Dragon","741","Dragon","739506956319","739508576319","616"
"73_741_0","73","Dragon","741","Dragon","-1126963484459","-1126960904459","366"
"456_741_1","456","Dragon","741","Dragon","-1683925752119","-1683919752119","219"
"456_741_2","456","Dragon","741","Dragon","776640095845","776641595845","502"
"33_742_4","33","Dragon","742","Dragon","-1640619931403","-1640619571403","559"
"22_742_3","22","Dragon","742","Dragon","-654022620183","-654021720183","263"
"22_742_7","22","Dragon","742","Dragon","616105664930","616105964930","111"
"671_743_3","671","Dragon","743","Dragon","-1658297792378","-1658291792378","604"
"14_743_0","14","Dragon","743","Dragon","448077394213","448079974213","155"
"16_744_1","16","Dragon","744","Dragon","475702234049","475706434049","187"
"676_744_0","676","Dragon","744","Dragon","-1039001597581","-1038997097581","285"
"676_744_6","676","Dragon","744","Dragon","-1638920587564","-1638918247564","278"
"7_744_1","7","Dragon","744","Dragon","-108979082263","-108974642263","131"
"52_745_2","52","Dragon","745","Dragon","25087227060","25088967060","546"
"52_745_3","52","Dragon","745","Dragon","-1219959336193","-1219958196193","344"
"40_745_4","40","Dragon","745","Dragon","-601711368602","-601706448602","498"
"40_745_5","40","Dragon","745","Dragon","-2078469220312","-2078467840312","216"
"40_745_6","40","Dragon","745","Dragon","-400856305351","-400853485351","467"
"25_746_0","25","Dragon","746","Dragon","-1903493956091","-1903489396091","332"
"692_746_1","692","Dragon","746","Dragon","-1078667143613","-1078662823613","553"
"692_746_2","692","Dragon","746","Dragon","-2186578344215","-2186575344215","238"
"60_746_2","60","Dragon","746","Dragon","288920463803","288924003803","127"
"7_747_0","7","Dragon","747","Dragon","670842494407","670845374407","603"
"17_747_1","17","Dragon","747","Dragon","-541658308096","-541653328096","689"
"504_747_4","504","Dragon","747","Dragon","611430463621","611430703621","271"
"457_748_0","457","Dragon","748","Dragon","256442269325","256442509325","164"
"457_748_1","457","Dragon","748","Dragon","-1327086942864","-1327082502864","271"
"450_748_1","450","Dragon","748","Dragon","-1622427286518","-1622422906518","504"
"450_748_2","450","Dragon","748","Dragon","-1486363682418","-1486359722418","241"
"47_748_0","47","Dragon","748","Dragon","-2047454350499","-2047453150499","106"
"47_748_1","47","Dragon","748","Dragon","-798312023476","-798309803476","499"
"47_748_6","47","Dragon","748","Dragon","-259503050555","-259501850555","667"
"454_749_1","454","Dragon","749","Dragon","-1771664628617","-1771660248617","551"
"454_749_2","454","Dragon","749","Dragon","-1866291768976","-1866290568976","581"
"454_749_3","454","Dragon","749","Dragon","-139441016032","-139435916032","198"
"476_749_0","476","Dragon","749","Dragon","253578856213","253581196213","536"
"476_749_1","476","Dragon","749","Dragon","-525796818718","-525796338718","199"
"476_749_3","476","Dragon","749","Dragon","712732002227","712737222227","172"
"372_749_2","372","Dragon","749","Dragon","304284839800","304289339800","119"
"392_750_0","392","Dragon","750","Dragon","728721153674","728721213674","626"
"392_750_1","392","Dragon","750","Dragon","-2033956180693","-2033952580693","677"
"392_750_6","392","Dragon","750","Dragon","142241883794","142247883794","256"
"686_750_3","686","Dragon","750","Dragon","-743882012592","-743877452592","222"
"686_750_4","686","Dragon","750","Dragon","-1130924476184","-1130922856184","464"
"7_750_1","7","Dragon","750","Dragon","-650654460847","-650652900847","184"
"7_750_2","7","Dragon","750","Dragon","-1862211400251","-1862210740251","631"
"103_751_3","103","Dragon","751","Dragon","751854814516","751855234516","232"
"171_751_2","171","Dragon","751","Dragon","-1217038800812","-1217037660812","467"
"171_751_4","171","Dragon","751","Dragon","587901665428","587906045428","433"
"171_751_7","171","Dragon","751","Dragon","906768504102","906771804102","127"
"527_752_0","527","Dragon","752","Dragon","-173775445712","-173769505712","581"
"527_752_1","527","Dragon","752","Dragon","-937348482275","-937347522275","595"
"527_752_2","527","Dragon","752","Dragon","-1126610778864","-1126610418864","514"
"7_752_0","7","Dragon","752","Dragon","-330718444465","-330715264465","597"
"7_752_1","7","Dragon","752","Dragon","-1800967385448","-1800965765448","182"
"373_753_3","373","Dragon","753","Dragon","-1627522581672","-1627517661672","568"
"421_753_0","421","Dragon","753","Dragon","222353776443","222354316443","318"
"421_753_2","421","Dragon","753","Dragon","-509518459794","-509518219794","597"
"284_754_3","284","Dragon","754","Dragon","-1325826134816","-1325824934816","175"
"284_754_5","284","Dragon","754","Dragon","-1675193353029","-1675192873029","415"
"585_754_2","585","Dragon","754","Dragon","-179708431830","-179706151830","311"
"212_754_1","212","Dragon","754","Dragon","-404579499843","-404576379843","264"
"212_754_3","212","Dragon","754","Dragon","-938973476876","-938972516876","467"
"212_754_7","212","Dragon","754","Dragon","-852222950760","-852218570760","333"
"384_755_3","384","Dragon","755","Dragon","-1369694659485","-1369694059485","434"
"384_755_5","384","Dragon","755","Dragon","-145234539936","-145228539936","201"
"379_755_0","379","Dragon","755","Dragon","889938081772","889940361772","522"
"379_755_1","379","Dragon","755","Dragon","-2091400852909","-2091396892909","685"
"698_755_1","698","Dragon","755","Dragon","-570205365387","-570202725387","685"
"698_755_2","698","Dragon","755","Dragon","-622961762536","-622957262536","471"
"698_755_4","698","Dragon","755","Dragon","678281369518","678283529518","622"
"698_755_5","698","Dragon","755","Dragon","-1012175565226","-1012175445226","673"
"698_755_6","698","Dragon","755","Dragon","-145433196538","-145432356538","559"
"7_756_1","7","Dragon","756","Dragon","-1582504138891","-1582498318891","700"
"7_756_4","7","Dragon","756","Dragon","-535374550959","-535374430959","527"
"7_756_5","7","Dragon","756","Dragon","-439001851531","-438995971531","552"
"21_756_0","21","Dragon","756","Dragon","-1776211407661","-1776209787661","573"
"105_756_0","105","Dragon","756","Dragon","366979181358","366982721358","599"
"105_756_1","105","Dragon","756","Dragon","-589001257698","-589000957698","448"
"153_757_0","153","Dragon","757","Dragon","-1076882201910","-1076876261910","150"
"137_757_3","137","Dragon","757","Dragon","-1929518093941","-1929512933941","675"
"137_757_4","137","Dragon","757","Dragon","-619390790097","-619385810097","120"
"137_757_6","137","Dragon","757","Dragon","193893643647","193897783647","494"
"330_757_0","330","Dragon","757","Dragon","-2118064037994","-2118059897994","270"
"330_757_3","330","Dragon","757","Dragon","-821584457624","-821581697624","396"
"57_758_0","57","Dragon","758","Dragon","92005338997","92009418997","628"
"57_758_1","57","Dragon","758","Dragon","-1570503954674","-1570503714674","530"
"623_758_0","623","Dragon","758","Dragon","-1519285120126","-1519282000126","115"
"11_758_0","11","Dragon","758","Dragon","-1860776542338","-1860773902338","324"
"11_758_2","11","Dragon","758","Dragon","-683982292280","-683976412280","513"
"64_759_0","64","Dragon","759","Dragon","515672293159","515674453159","132"
"64_759_1","64","Dragon","759","Dragon","-1399080186841","-1399074486841","301"
"64_759_3","64","Dragon","759","Dragon","-536366969202","-536365829202","680"
"76_759_3","76","Dragon","759","Dragon","-636048809446","-636046409446","323"
"522_759_1","522","Dragon","759","Dragon","-1317283853713","-1317283433713","472"
"522_759_3","522","Dragon","759","Dragon","-2068246341470","-2068241421470","242"
"522_759_5","522","Dragon","759","Dragon","-2135473690204","-2135470390204","391"
"147_760_2","147","Dragon","760","Dragon","-1143008307503","-1143003447503","419"
"498_760_0","498","Dragon","760","Dragon","885264294106","885268614106","544"
"498_760_1","498","Dragon","760","Dragon","-1043882067369","-1043880807369","145"
"498_760_4","498","Dragon","760","Dragon","178371247891","178374487891","306"
"186_760_0","186","Dragon","760","Dragon","360897622754","360901582754","366"
"186_760_1","186","Dragon","760","Dragon","30707834834","30711434834","202"
"186_760_2","186","Dragon","760","Dragon","882755555883","882758795883","194"
"329_761_1","329","Dragon","761","Dragon","-1713709972295","-1713707332295","551"
"329_761_2","329","Dragon","761","Dragon","318927644460","318929444460","178"
"329_761_5","329","Dragon","761","Dragon","18063176301","18068216301","202"
"712_761_1","712","Dragon","761","Dragon","160257546746","160258266746","537"
"712_761_2","712","Dragon","761","Dragon","-1660849843284","-1660848883284","265"
"335_762_0","335","Dragon","762","Dragon","-467507550239","-467502090239","155"
"335_762_2","335","Dragon","762","Dragon","-427621959133","-427618779133","299"
"335_762_3","335","Dragon","762","Dragon","-540729127566","-540728527566","542"
"341_762_1","341","Dragon","762","Dragon","-893657323003","-893655163003","487"
"40_762_2","40","Dragon","762","Dragon","-717250701967","-717246501967","640"
"45_763_0","45","Dragon","763","Dragon","-991043357189","-991040777189","299"
"45_763_1","45","Dragon","763","Dragon","-982187090800","-982182050800","276"
"4_763_1","4","Dragon","763","Dragon","-741955619721","-741951299721","274"
"4_763_5","4","Dragon","763","Dragon","-2076756694332","-2076756634332","444"
"246_763_3","246","Dragon","763","Dragon","-1504186053108","-1504181013108","609"
"259_764_0","259","Dragon","764","Dragon","-1569955508751","-1569953948751","510"
"259_764_1","259","Dragon","764","Dragon","7182287599","7188287599","134"
"259_764_2","259","Dragon","764","Dragon","-1008513446584","-1008510026584","600"
"259_764_3","259","Dragon","764","Dragon","-1349815571236","-1349813591236","485"
"259_764_4","259","Dragon","764","Dragon","-2115123617838","-2115117857838","154"
"37_764_0","37","Dragon","764","Dragon","689981838036","689982978036","324"
"37_764_1","37","Dragon","764","Dragon","-736461160840","-736459420840","247"
"37_764_2","37","Dragon","764","Dragon","-1893406806417","-1893403206417","519"
"204_764_2","204","Dragon","764","Dragon","-1085575384242","-1085575204242","518"
"661_765_0","661","Dragon","765","Dragon","291943209283","291944169283","589"
"661_765_2","661","Dragon","765","Dragon","734041918574","734047318574","115"
"661_765_3","661","Dragon","765","Dragon","-2143569452544","-2143567892544","337"
"23_765_1","23","Dragon","765","Dragon","603286881474","603289161474","218"
"23_765_2","23","Dragon","765","Dragon","-2048952617001","-2048949077001","234"
"23_765_4","23","Dragon","765","Dragon","-425451046820","-425448886820","310"
"23_765_5","23","Dragon","765","Dragon","-463362137895","-463360517895","276"
"23_765_6","23","Dragon","765","Dragon","-951957329803","-951954209803","580"
"132_766_1","132","Dragon","766","Dragon","576419278311","576420778311","533"
"132_766_2","132","Dragon","766","Dragon","-1464684625646","-1464684205646","643"
"132_766_3","132","Dragon","766","Dragon","428150775036","428156715036","129"
"132_766_5","132","Dragon","766","Dragon","557378566015","557381806015","269"
"435_766_0","435","Dragon","766","Dragon","-538354090349","-538351870349","172"
"547_767_2","547","Dragon","767","Dragon","454656601621","454660381621","135"
"547_767_3","547","Dragon","767","Dragon","-1381502801829","-1381501721829","348"
"22_767_0","22","Dragon","767","Dragon","-1768622920243","-1768620940243","431"
"301_767_0","301","Dragon","767","Dragon","-914536865518","-914535185518","536"
"301_767_1","301","Dragon","767","Dragon","-402255598006","-402253438006","276"
"134_768_2","134","Dragon","768","Dragon","-1984301250559","-1984297350559","492"
"134_768_4","134","Dragon","768","Dragon","820021205283","820022345283","592"
"134_768_5","134","Dragon","768","Dragon","-1902932720557","-1902931040557","412"
"370_768_1","370","Dragon","768","Dragon","471882901173","471887221173","107"
"370_768_4","370","Dragon","768","Dragon","-2029405361769","-2029400261769","289"
"370_768_5","370","Dragon","768","Dragon","693397025330","693399965330","482"
"10_768_0","10","Dragon","768","Dragon","-1082338367527","-1082334347527","639"
"10_768_1","10","Dragon","768","Dragon","898054550443","898054670443","642"
"9_769_4","9","Dragon","769","Dragon","720727147490","720732007490","574"
"9_769_5","9","Dragon","769","Dragon","52714111715","52719811715","638"
"3_769_0","3","Dragon","769","Dragon","524683330354","524685730354","533"
"3_769_4","3","Dragon","769","Dragon","-1727379951975","-1727375631975","277"
"535_769_2","535","Dragon","769","Dragon","-1446639442868","-1446635842868","192"
"535_769_3","535","Dragon","769","Dragon","-497975479387","-497973439387","139"
"93_770_3","93","Dragon","770","Dragon","-1759005820350","-1759003300350","445"
"13_770_0","13","Dragon","770","Dragon","309827521519","309832801519","271"
"13_770_1","13","Dragon","770","Dragon","805191311294","805196651294","240"
"13_770_3","13","Dragon","770","Dragon","-1536454470421","-1536451470421","285"
"13_770_5","13","Dragon","770","Dragon","-541098010110","-541093090110","691"
"13_770_6","13","Dragon","770","Dragon","-1085163536747","-1085162336747","145"
"672_771_0","672","Dragon","771","Dragon","-520651709950","-520651469950","630"
"672_771_3","672","Dragon","771","Dragon","534104675196","534106115196","406"
"648_771_4","648","Dragon","771","Dragon","-1125285275872","-1125281435872","157"
"648_771_5","648","Dragon","771","Dragon","-2003285060773","-2003284820773","110"
"6_772_0","6","Dragon","772","Dragon","-2190744447786","-2190743247786","209"
"6_772_1","6","Dragon","772","Dragon","-830510135720","-830508515720","459"
"97_772_1","97","Dragon","772","Dragon","-1920445062616","-1920442482616","566"
"97_772_2","97","Dragon","772","Dragon","208476997933","208479877933","505"
"97_772_3","97","Dragon","772","Dragon","-1209946505461","-1209941105461","158"
"97_772_5","97","Dragon","772","Dragon","-1620939406038","-1620938626038","142"
"194_772_0","194","Dragon","772","Dragon","-782261743989","-782260843989","194"
"194_772_4","194","Dragon","772","Dragon","-1276798321430","-1276794721430","354"
"706_773_0","706","Dragon","773","Dragon","-1679113272285","-1679111472285","323"
"706_773_1","706","Dragon","773","Dragon","-362848826137","-362843066137","463"
"706_773_3","706","Dragon","773","Dragon","-701439890240","-701437070240","131"
"35_773_2","35","Dragon","773","Dragon","-1566995772088","-1566995052088","197"
"511_773_0","511","Dragon","773","Dragon","151224423434","151226103434","448"
"511_773_3","511","Dragon","773","Dragon","-1077343651124","-1077339331124","241"
"108_774_4","108","Dragon","774","Dragon","-1050232660790","-1050231280790","201"
"128_774_2","128","Dragon","774","Dragon","-730617520589","-730614400589","578"
"128_774_3","128","Dragon","774","Dragon","-374829017988","-374826737988","450"
"2_774_0","2","Dragon","774","Dragon","-1013452442254","-1013451722254","580"
"2_774_1","2","Dragon","774","Dragon","-222527520808","-222522780808","644"
"2_774_4","2","Dragon","774","Dragon","-1594359714825","-1594357794825","613"
"6_775_0","6","Dragon","775","Dragon","-1460234797371","-1460230777371","627"
"6_775_1","6","Dragon","775","Dragon","-665458845148","-665453745148","211"
"6_775_3","6","Dragon","775","Dragon","260288033138","260292773138","304"
"6_775_4","6","Dragon","775","Dragon","-207146948181","-207141128181","165"
"524_775_1","524","Dragon","775","Dragon","294642444715","294647364715","569"
"524_775_3","524","Dragon","775","Dragon","-1549889630617","-1549885310617","115"
"524_775_5","524","Dragon","775","Dragon","-1961015583358","-1961012883358","218"
"524_775_7","524","Dragon","775","Dragon","905824972378","905825572378","262"
"314_775_1","314","Dragon","775","Dragon","-856177205713","-856171505713","348"
"146_776_1","146","Dragon","776","Dragon","-288081102011","-288076902011","397"
"146_776_2","146","Dragon","776","Dragon","-671420519095","-671420219095","213"
"648_776_3","648","Dragon","776","Dragon","-1891315094284","-1891312514284","319"
"648_776_4","648","Dragon","776","Dragon","512109394880","512114194880","147"
"602_777_3","602","Dragon","777","Dragon","-830423773199","-830421493199","604"
"298_777_3","298","Dragon","777","Dragon","735497770616","735498790616","595"
"658_777_2","658","Dragon","777","Dragon","-1974463339638","-1974463039638","232"
"8_778_0","8","Dragon","778","Dragon","-242537392448","-242532472448","679"
"373_778_0","373","Dragon","778","Dragon","-758125155031","-758124975031","672"
"22_779_0","22","Dragon","779","Dragon","-1827109302749","-1827104202749","259"
"418_779_2","418","Dragon","779","Dragon","401102753206","401106833206","521"
"418_779_3","418","Dragon","779","Dragon","-78174105966","-78168885966","239"
"418_779_4","418","Dragon","779","Dragon","565306933315","565309153315","254"
"738_779_6","738","Dragon","779","Dragon","-1229209058941","-1229204738941","168"
"259_780_0","259","Dragon","780","Dragon","-585724514013","-585721514013","486"
"547_780_2","547","Dragon","780","Dragon","476670603060","476672943060","181"
"603_780_0","603","Dragon","780","Dragon","173764095816","173769615816","237"
"603_780_4","603","Dragon","780","Dragon","-1880938884030","-1880937324030","529"
"603_780_5","603","Dragon","780","Dragon","-340461727999","-340458727999","591"
"603_780_6","603","Dragon","780","Dragon","-1148547505110","-1148545645110","418"
"12_781_4","12","Dragon","781","Dragon","-173040694271","-173037634271","495"
"206_781_0","206","Dragon","781","Dragon","-672224806843","-672223786843","225"
"206_781_1","206","Dragon","781","Dragon","545165252076","545168432076","619"
"206_781_2","206","Dragon","781","Dragon","-207768711023","-207766731023","196"
"206_781_3","206","Dragon","781","Dragon","-1134244043733","-1134238103733","487"
"206_781_4","206","Dragon","781","Dragon","-735514741321","-735510001321","585"
"206_781_5","206","Dragon","781","Dragon","529876548680","529877148680","636"
"117_782_0","117","Dragon","782","Dragon","539599090263","539601130263","488"
"117_782_3","117","Dragon","782","Dragon","-171864963029","-171863463029","170"
"23_782_0","23","Dragon","782","Dragon","-2140150723431","-2140146883431","300"
"71_783_4","71","Dragon","783","Dragon","-1199805951825","-1199805051825","343"
"71_783_5","71","Dragon","783","Dragon","-595249406254","-595248146254","155"
"778_783_0","778","Dragon","783","Dragon","158076745010","158080165010","487"
"778_783_2","778","Dragon","783","Dragon","408208962929","408213642929","350"
"67_784_2","67","Dragon","784","Dragon","-805831492471","-805828312471","137"
"67_784_5","67","Dragon","784","Dragon","-1331330909462","-1331325089462","331"
"376_784_1","376","Dragon","784","Dragon","-218035816612","-218035276612","317"
"7_785_1","7","Dragon","785","Dragon","-421510515256","-421506315256","269"
"7_785_2","7","Dragon","785","Dragon","-929651942965","-929650202965","518"
"319_785_2","319","Dragon","785","Dragon","-247490283382","-247489743382","597"
"319_785_3","319","Dragon","785","Dragon","-1471158449824","-1471153889824","453"
"6_786_0","6","Dragon","786","Dragon","-1252271777942","-1252268597942","592"
"6_786_1","6","Dragon","786","Dragon","-1100868436476","-1100864956476","305"
"6_786_2","6","Dragon","786","Dragon","-521243482096","-521241442096","244"
"6_786_3","6","Dragon","786","Dragon","-165361243200","-165355783200","340"
"186_786_1","186","Dragon","786","Dragon","-160870009661","-160867609661","656"
"186_786_2","186","Dragon","786","Dragon","-2086795265879","-2086794845879","415"
"24_787_6","24","Dragon","787","Dragon","-1865995678484","-1865991538484","133"
"372_787_0","372","Dragon","787","Dragon","412321662002","412322562002","385"
"21_788_2","21","Dragon","788","Dragon","-692612635893","-692606695893","647"
"264_788_2","264","Dragon","788","Dragon","142363332405","142363392405","236"
"264_788_3","264","Dragon","788","Dragon","-1514242494014","-1514242014014","359"
"264_788_5","264","Dragon","788","Dragon","-737315651355","-737311691355","293"
"10_788_0","10","Dragon","788","Dragon","30384242737","30388982737","493"
"10_788_3","10","Dragon","788","Dragon","-1507759851506","-1507756071506","593"
"64_789_6","64","Dragon","789","Dragon","-960934275402","-960928995402","291"
"138_789_0","138","Dragon","789","Dragon","122495417914","122496737914","396"
"138_789_2","138","Dragon","789","Dragon","133716955576","133719955576","457"
"138_789_3","138","Dragon","789","Dragon","7007346373","7012206373","301"
"700_789_0","700","Dragon","789","Dragon","109024952229","109027172229","175"
"555_790_2","555","Dragon","790","Dragon","-1103843777037","-1103840597037","690"
"555_790_6","555","Dragon","790","Dragon","873724794921","873727374921","156"
"253_790_0","253","Dragon","790","Dragon","-1186955028953","-1186951668953","526"
"253_790_3","253","Dragon","790","Dragon","-226218486567","-226214406567","637"
"396_790_3","396","Dragon","790","Dragon","798879739420","798880399420","311"
"396_790_7","396","Dragon","790","Dragon","-1202576380546","-1202571040546","234"
"114_791_0","114","Dragon","791","Dragon","-398350016737","-398348456737","677"
"250_791_0","250","Dragon","791","Dragon","517125298471","517130938471","119"
"250_791_1","250","Dragon","791","Dragon","-1044822568413","-1044816868413","239"
"324_791_3","324","Dragon","791","Dragon","213411764544","213416864544","410"
"324_791_5","324","Dragon","791","Dragon","-656630425517","-656624965517","434"
"324_791_6","324","Dragon","791","Dragon","-1555408082682","-1555405502682","250"
"284_792_1","284","Dragon","792","Dragon","73467292674","73471372674","309"
"174_792_0","174","Dragon","792","Dragon","569746701699","569748621699","698"
"174_792_1","174","Dragon","792","Dragon","-876811745002","-876811685002","167"
"174_792_3","174","Dragon","792","Dragon","-1112734814103","-1112731994103","218"
"85_792_1","85","Dragon","792","Dragon","-1220434430708","-1220430890708","666"
"85_792_3","85","Dragon","792","Dragon","704667586416","704669866416","243"
"85_792_4","85","Dragon","792","Dragon","283788284776","283792664776","420"
"322_793_0","322","Dragon","793","Dragon","-963054474949","-963048894949","349"
"322_793_4","322","Dragon","793","Dragon","924168354845","924173274845","393"
"619_793_0","619","Dragon","793","Dragon","-149839214704","-149835734704","466"
"8_794_0","8","Dragon","794","Dragon","-2156071971542","-2156066991542","598"
"216_794_1","216","Dragon","794","Dragon","-863536783642","-863533063642","599"
"216_794_3","216","Dragon","794","Dragon","-828943904892","-828939644892","161"
"138_794_3","138","Dragon","794","Dragon","-670574383167","-670571923167","462"
"113_795_2","113","Dragon","795","Dragon","-1708412031119","-1708409271119","506"
"668_795_4","668","Dragon","795","Dragon","-1355389116289","-1355384496289","321"
"668_795_5","668","Dragon","795","Dragon","840245525822","840250865822","564"
"97_795_1","97","Dragon","795","Dragon","-330145142360","-330142322360","146"
"111_796_0","111","Dragon","796","Dragon","142976203749","142977043749","648"
"40_797_0","40","Dragon","797","Dragon","-756894884018","-756893144018","591"
"40_797_2","40","Dragon","797","Dragon","801201278647","801201998647","322"
"40_797_4","40","Dragon","797","Dragon","-167154027907","-167150067907","145"
"329_797_2","329","Dragon","797","Dragon","-1043317855197","-1043315215197","293"
"142_797_2","142","Dragon","797","Dragon","-1435502733923","-1435502193923","272"
"90_798_1","90","Dragon","798","Dragon","657781433123","657787133123","422"
"591_798_1","591","Dragon","798","Dragon","-950196797279","-950196137279","226"
"625_798_1","625","Dragon","798","Dragon","-1754634667370","-1754629687370","652"
"625_798_3","625","Dragon","798","Dragon","-224286806338","-224285726338","401"
"4_799_0","4","Dragon","799","Dragon","837637552109","837638512109","122"
"298_799_0","298","Dragon","799","Dragon","-1951348708116","-1951343548116","184"
"298_799_3","298","Dragon","799","Dragon","346109631034","346113171034","224"
"298_799_4","298","Dragon","799","Dragon","808273415051","808274615051","149"
"5_799_0","5","Dragon","799","Dragon","-550195538647","-550190858647","355"
"5_799_4","5","Dragon","799","Dragon","-1208613149693","-1208611109693","209"
"6_800_0","6","Dragon","800","Dragon","-1180397883959","-1180393803959","668"
"564_800_3","564","Dragon","800","Dragon","-883645498049","-883643698049","137"
"0_801_4","0","Dragon","801","Dragon","-23589061343","-23585041343","466"
"0_801_6","0","Dragon","801","Dragon","-1656645115850","-1656644935850","220"
"7_801_2","7","Dragon","801","Dragon","492819691277","492825211277","416"
"212_801_5","212","Dragon","801","Dragon","-155618968917","-155615488917","617"
"182_802_4","182","Dragon","802","Dragon","-557446526211","-557444366211","565"
"182_802_5","182","Dragon","802","Dragon","-178243667968","-178239467968","351"
"182_802_6","182","Dragon","802","Dragon","-1483592308131","-1483586848131","660"
"182_802_7","182","Dragon","802","Dragon","810269558568","810269858568","162"
"726_802_1","726","Dragon","802","Dragon","205914770038","205920530038","363"
"726_802_4","726","Dragon","802","Dragon","179872618494","179874538494","142"
"726_802_6","726","Dragon","802","Dragon","-2109265921482","-2109260881482","285"
"97_802_0","97","Dragon","802","Dragon","-249530111630","-249527591630","196"
"7_803_1","7","Dragon","803","Dragon","-1273769361147","-1273763421147","107"
"7_803_4","7","Dragon","803","Dragon","-866373138410","-866371518410","363"
"174_803_2","174","Dragon","803","Dragon","-704386825496","-704382145496","412"
"17_804_0","17","Dragon","804","Dragon","-166555708865","-166550728865","252"
"771_804_2","771","Dragon","804","Dragon","-2103334829039","-2103329429039","663"
"771_804_3","771","Dragon","804","Dragon","341536840344","341539720344","596"
"21_805_1","21","Dragon","805","Dragon","47366916481","47370576481","193"
"21_805_2","21","Dragon","805","Dragon","-696436339702","-696432979702","603"
"21_805_3","21","Dragon","805","Dragon","153901037739","153904937739","245"
"207_805_0","207","Dragon","805","Dragon","122931942308","122937102308","349"
"207_805_2","207","Dragon","805","Dragon","203303885971","203308505971","218"
"8_806_3","8","Dragon","806","Dragon","-960906548568","-960904508568","463"
"8_806_4","8","Dragon","806","Dragon","-1791372400903","-1791370780903","172"
"12_806_2","12","Dragon","806","Dragon","-2020108820740","-2020104920740","657"
"12_806_5","12","Dragon","806","Dragon","-2035373551638","-2035373251638","380"
"12_806_6","12","Dragon","806","Dragon","-818534930957","-818529770957","521"
"410_807_0","410","Dragon","807","Dragon","-1293849845107","-1293845165107","462"
"138_807_0","138","Dragon","807","Dragon","-1287956371783","-1287954931783","230"
"138_807_4","138","Dragon","807","Dragon","-1508501942796","-1508499542796","315"
"138_807_7","138","Dragon","807","Dragon","273408474060","273412914060","470"
"2_807_3","2","Dragon","807","Dragon","-2042564062650","-2042559622650","109"
"16_808_0","16","Dragon","808","Dragon","-692124930399","-692124270399","103"
"16_808_2","16","Dragon","808","Dragon","-1321125155725","-1321119215725","321"
"191_808_0","191","Dragon","808","Dragon","-891423896781","-891419276781","212"
"191_808_5","191","Dragon","808","Dragon","-1073701201692","-1073697421692","288"
"191_808_6","191","Dragon","808","Dragon","-2101051665617","-2101046205617","194"
"42_808_2","42","Dragon","808","Dragon","-1363916303000","-1363914323000","324"
"361_809_0","361","Dragon","809","Dragon","-525089603567","-525084503567","242"
"361_809_5","361","Dragon","809","Dragon","-1170583756950","-1170582676950","191"
"11_809_1","11","Dragon","809","Dragon","-1522967129734","-1522964849734","668"
"5_809_0","5","Dragon","809","Dragon","-1879018267525","-1879016467525","265"
"7_810_0","7","Dragon","810","Dragon","-1667554610310","-1667552870310","521"
"7_810_1","7","Dragon","810","Dragon","-1251457828398","-1251452188398","104"
"7_810_3","7","Dragon","810","Dragon","908901248104","908906888104","377"
"7_810_5","7","Dragon","810","Dragon","-460345550525","-460342910525","492"
"36_810_4","36","Dragon","810","Dragon","-1975707177285","-1975703037285","415"
"36_810_5","36","Dragon","810","Dragon","-509377832482","-509377532482","501"
"36_810_6","36","Dragon","810","Dragon","417976947109","417978867109","536"
"24_811_1","24","Dragon","811","Dragon","-896817919671","-896816059671","665"
"24_811_5","24","Dragon","811","Dragon","781268171900","781272011900","669"
"198_811_0","198","Dragon","811","Dragon","-5841206370","-5835866370","443"
"198_811_3","198","Dragon","811","Dragon","791246360256","791251580256","361"
"365_811_0","365","Dragon","811","Dragon","220772342190","220773902190","248"
"365_811_2","365","Dragon","811","Dragon","-1708926506226","-1708921106226","251"
"365_811_4","365","Dragon","811","Dragon","-870865374601","-870862194601","595"
"435_812_0","435","Dragon","812","Dragon","-911981580374","-911976240374","696"
"435_812_1","435","Dragon","812","Dragon","-566946844911","-566941084911","607"
"435_812_4","435","Dragon","812","Dragon","-2081309026184","-2081304766184","648"
"564_813_0","564","Dragon","813","Dragon","-789821990921","-789816170921","319"
"564_813_1","564","Dragon","813","Dragon","277159403164","277165343164","470"
"120_813_3","120","Dragon","813","Dragon","-2187436794529","-2187431694529","382"
"207_813_0","207","Dragon","813","Dragon","-537264252937","-537259692937","580"
"58_814_1","58","Dragon","814","Dragon","-717186436722","-717181156722","215"
"58_814_4","58","Dragon","814","Dragon","-2016615120816","-2016611100816","521"
"489_814_0","489","Dragon","814","Dragon","-1516080645302","-1516078365302","463"
"752_815_1","752","Dragon","815","Dragon","-174111851438","-174110651438","481"
"752_815_3","752","Dragon","815","Dragon","-353641845578","-353637585578","298"
"752_815_5","752","Dragon","815","Dragon","-1227796144198","-1227790864198","303"
