"id","entityA.id","entityA.type","entityB.id","entityB.type","date","temp"
"465_702_3","465","Dragon","702","Dragon","-1048312506041","276"
"465_702_4","465","Dragon","702","Dragon","139853278497","351"
"465_702_5","465","Dragon","702","Dragon","88432565896","132"
"204_702_2","204","Dragon","702","Dragon","-1798727860296","458"
"204_702_3","204","Dragon","702","Dragon","-9295149348","574"
"142_703_0","142","Dragon","703","Dragon","-983784518805","285"
"142_703_2","142","Dragon","703","Dragon","-1282938690204","320"
"142_703_3","142","Dragon","703","Dragon","-705163716241","511"
"142_703_4","142","Dragon","703","Dragon","-1232005127958","626"
"142_703_5","142","Dragon","703","Dragon","-462563304959","656"
"142_703_6","142","Dragon","703","Dragon","-2184637737246","443"
"142_703_7","142","Dragon","703","Dragon","617865346292","125"
"174_703_0","174","Dragon","703","Dragon","-1198783150569","547"
"174_703_2","174","Dragon","703","Dragon","-1959608552499","696"
"174_703_3","174","Dragon","703","Dragon","505676635415","213"
"174_703_4","174","Dragon","703","Dragon","-695349941541","372"
"322_703_0","322","Dragon","703","Dragon","-1053482839974","575"
"322_703_1","322","Dragon","703","Dragon","-1955353352250","562"
"322_703_2","322","Dragon","703","Dragon","-448632726873","393"
"322_703_3","322","Dragon","703","Dragon","818126968869","643"
"322_703_4","322","Dragon","703","Dragon","-1002165002935","189"
"618_704_0","618","Dragon","704","Dragon","-587970234115","559"
"618_704_1","618","Dragon","704","Dragon","-1351007916055","662"
"618_704_2","618","Dragon","704","Dragon","-425744003137","443"
"618_704_3","618","Dragon","704","Dragon","341656824379","653"
"618_704_5","618","Dragon","704","Dragon","-553426755802","594"
"398_704_0","398","Dragon","704","Dragon","230932583540","250"
"398_704_1","398","Dragon","704","Dragon","-1322518037765","668"
"398_704_2","398","Dragon","704","Dragon","-1509667088978","383"
"476_705_0","476","Dragon","705","Dragon","559268251877","262"
"19_705_0","19","Dragon","705","Dragon","-2034405252884","307"
"19_705_3","19","Dragon","705","Dragon","-838775581956","531"
"19_705_4","19","Dragon","705","Dragon","-639719822419","538"
"19_705_5","19","Dragon","705","Dragon","297347434471","669"
"272_705_0","272","Dragon","705","Dragon","34107217296","367"
"272_705_3","272","Dragon","705","Dragon","-135056597729","516"
"272_705_4","272","Dragon","705","Dragon","-1405959952135","307"
"272_705_5","272","Dragon","705","Dragon","-1503728521133","210"
"272_705_6","272","Dragon","705","Dragon","-1265258977317","568"
"272_705_7","272","Dragon","705","Dragon","-1014175003931","198"
"445_706_0","445","Dragon","706","Dragon","-622745417490","381"
"445_706_1","445","Dragon","706","Dragon","941871701735","460"
"445_706_3","445","Dragon","706","Dragon","-2034714262180","617"
"445_706_4","445","Dragon","706","Dragon","-273644506147","437"
"445_706_5","445","Dragon","706","Dragon","-1261354973688","272"
"323_706_0","323","Dragon","706","Dragon","-328470040946","699"
"323_706_1","323","Dragon","706","Dragon","738372983510","582"
"71_706_1","71","Dragon","706","Dragon","-1724826189200","133"
"71_706_3","71","Dragon","706","Dragon","-1437109432883","616"
"629_707_0","629","Dragon","707","Dragon","-690328013351","134"
"629_707_1","629","Dragon","707","Dragon","-2094666786110","696"
"629_707_2","629","Dragon","707","Dragon","-944179863133","382"
"629_707_3","629","Dragon","707","Dragon","-679774665348","105"
"629_707_4","629","Dragon","707","Dragon","-142081091705","649"
"629_707_5","629","Dragon","707","Dragon","-855691806922","343"
"629_707_6","629","Dragon","707","Dragon","-1421182012533","667"
"45_707_0","45","Dragon","707","Dragon","-1214550423318","271"
"45_707_1","45","Dragon","707","Dragon","-782768357508","433"
"45_707_2","45","Dragon","707","Dragon","-401576112192","415"
"45_707_3","45","Dragon","707","Dragon","-955039896966","176"
"299_707_0","299","Dragon","707","Dragon","828376328857","184"
"299_707_2","299","Dragon","707","Dragon","126752614608","307"
"299_707_3","299","Dragon","707","Dragon","551919839771","394"
"299_707_4","299","Dragon","707","Dragon","288889527098","423"
"299_707_5","299","Dragon","707","Dragon","307831126219","522"
"299_707_7","299","Dragon","707","Dragon","115646750494","288"
"629_708_1","629","Dragon","708","Dragon","-1573139313704","675"
"629_708_2","629","Dragon","708","Dragon","-360789211008","598"
"629_708_4","629","Dragon","708","Dragon","-1915449535744","544"
"196_708_1","196","Dragon","708","Dragon","-675764835445","415"
"196_708_2","196","Dragon","708","Dragon","-1296241047060","697"
"196_708_3","196","Dragon","708","Dragon","133176751240","280"
"11_708_1","11","Dragon","708","Dragon","-811149172528","575"
"11_708_2","11","Dragon","708","Dragon","672309569823","538"
"11_708_3","11","Dragon","708","Dragon","-502111249395","589"
"11_708_5","11","Dragon","708","Dragon","-657647041925","250"
"11_708_6","11","Dragon","708","Dragon","-1767870484178","579"
"11_708_7","11","Dragon","708","Dragon","-352013406744","476"
"293_709_0","293","Dragon","709","Dragon","-859010109105","679"
"293_709_1","293","Dragon","709","Dragon","709032380626","104"
"293_709_3","293","Dragon","709","Dragon","639278121101","699"
"293_709_4","293","Dragon","709","Dragon","-469238951678","217"
"293_709_5","293","Dragon","709","Dragon","-660038533733","347"
"293_709_6","293","Dragon","709","Dragon","729712839785","473"
"247_709_0","247","Dragon","709","Dragon","810474218144","205"
"247_709_1","247","Dragon","709","Dragon","805762476130","229"
"247_709_2","247","Dragon","709","Dragon","-522859573793","679"
"247_709_3","247","Dragon","709","Dragon","-1607361051398","268"
"247_709_4","247","Dragon","709","Dragon","-1322558180670","218"
"247_709_5","247","Dragon","709","Dragon","656461243362","402"
"247_709_6","247","Dragon","709","Dragon","-1272789392415","340"
"247_709_7","247","Dragon","709","Dragon","508500133197","153"
"687_709_0","687","Dragon","709","Dragon","-522728590023","561"
"687_709_3","687","Dragon","709","Dragon","372167826592","565"
"687_709_4","687","Dragon","709","Dragon","-408764191447","609"
"607_710_0","607","Dragon","710","Dragon","941512419159","296"
"607_710_1","607","Dragon","710","Dragon","733445064267","540"
"607_710_4","607","Dragon","710","Dragon","127576355830","360"
"413_710_1","413","Dragon","710","Dragon","-251382775768","668"
"413_710_3","413","Dragon","710","Dragon","410896735957","578"
"413_710_5","413","Dragon","710","Dragon","-1256351638644","167"
"235_710_0","235","Dragon","710","Dragon","-471244390797","588"
"235_710_2","235","Dragon","710","Dragon","-1421425801427","661"
"235_710_3","235","Dragon","710","Dragon","-900284808211","199"
"361_711_0","361","Dragon","711","Dragon","-468241976928","148"
"361_711_3","361","Dragon","711","Dragon","-357299635637","641"
"361_711_5","361","Dragon","711","Dragon","732214434868","567"
"62_711_0","62","Dragon","711","Dragon","776652826008","620"
"62_711_1","62","Dragon","711","Dragon","-1862532299438","171"
"62_711_2","62","Dragon","711","Dragon","437575830747","612"
"62_711_3","62","Dragon","711","Dragon","303781570283","213"
"215_711_1","215","Dragon","711","Dragon","255937382041","193"
"215_711_2","215","Dragon","711","Dragon","767244142534","252"
"8_712_0","8","Dragon","712","Dragon","-1014037321814","686"
"8_712_1","8","Dragon","712","Dragon","-69005631701","154"
"8_712_2","8","Dragon","712","Dragon","763212968911","515"
"8_712_3","8","Dragon","712","Dragon","-1027505828513","279"
"8_712_4","8","Dragon","712","Dragon","-1492641878606","659"
"8_712_5","8","Dragon","712","Dragon","301032437151","214"
"129_712_0","129","Dragon","712","Dragon","-960503073227","602"
"129_712_4","129","Dragon","712","Dragon","-85714243178","315"
"129_712_5","129","Dragon","712","Dragon","-463229939941","545"
"5_712_0","5","Dragon","712","Dragon","-476323623750","131"
"5_712_1","5","Dragon","712","Dragon","512317258793","299"
"623_713_0","623","Dragon","713","Dragon","-1058423854685","132"
"623_713_2","623","Dragon","713","Dragon","-1765076469031","698"
"623_713_3","623","Dragon","713","Dragon","-1305650000686","166"
"623_713_5","623","Dragon","713","Dragon","811998879313","624"
"127_713_0","127","Dragon","713","Dragon","-1016271293308","242"
"127_713_1","127","Dragon","713","Dragon","-924923982568","252"
"127_713_2","127","Dragon","713","Dragon","-1001028079260","660"
"16_713_1","16","Dragon","713","Dragon","-2160668448921","284"
"16_713_2","16","Dragon","713","Dragon","500101272183","605"
"16_713_3","16","Dragon","713","Dragon","-589653818938","185"
"16_713_4","16","Dragon","713","Dragon","81738977196","200"
"537_714_0","537","Dragon","714","Dragon","-2113710019692","388"
"537_714_2","537","Dragon","714","Dragon","-1410486144501","253"
"130_714_0","130","Dragon","714","Dragon","86801741343","198"
"130_714_1","130","Dragon","714","Dragon","-708989784428","156"
"130_714_2","130","Dragon","714","Dragon","114177816083","241"
"504_714_0","504","Dragon","714","Dragon","-734899133825","401"
"504_714_1","504","Dragon","714","Dragon","63506421228","686"
"504_714_2","504","Dragon","714","Dragon","-64090461732","160"
"504_714_4","504","Dragon","714","Dragon","-1411552696455","540"
"48_715_0","48","Dragon","715","Dragon","-2055575483","163"
"48_715_1","48","Dragon","715","Dragon","-146859307463","133"
"48_715_3","48","Dragon","715","Dragon","-2085701939163","543"
"45_715_0","45","Dragon","715","Dragon","-81664696589","608"
"45_715_1","45","Dragon","715","Dragon","-1391651720632","516"
"45_715_2","45","Dragon","715","Dragon","-1615495216673","244"
"45_715_3","45","Dragon","715","Dragon","858653420790","528"
"45_715_4","45","Dragon","715","Dragon","388846659495","602"
"2_715_0","2","Dragon","715","Dragon","-139740826982","438"
"2_715_1","2","Dragon","715","Dragon","-218155568910","145"
"2_715_2","2","Dragon","715","Dragon","-1632782174236","627"
"2_715_3","2","Dragon","715","Dragon","-1242709727836","583"
"2_715_6","2","Dragon","715","Dragon","68438105580","255"
"2_715_7","2","Dragon","715","Dragon","203608977623","143"
"479_716_0","479","Dragon","716","Dragon","899300057387","504"
"479_716_1","479","Dragon","716","Dragon","-238807318137","178"
"479_716_2","479","Dragon","716","Dragon","926265219728","132"
"479_716_3","479","Dragon","716","Dragon","705588470585","546"
"479_716_4","479","Dragon","716","Dragon","-1611583815268","217"
"479_716_5","479","Dragon","716","Dragon","650306178829","220"
"479_716_6","479","Dragon","716","Dragon","858723710810","180"
"163_716_0","163","Dragon","716","Dragon","653456477509","323"
"163_716_1","163","Dragon","716","Dragon","-605822368793","361"
"163_716_2","163","Dragon","716","Dragon","-1029492504718","470"
"37_716_0","37","Dragon","716","Dragon","764870032297","102"
"37_716_1","37","Dragon","716","Dragon","17346829509","141"
"37_716_2","37","Dragon","716","Dragon","176162579185","311"
"37_716_3","37","Dragon","716","Dragon","12719121524","335"
"473_717_0","473","Dragon","717","Dragon","-1973998371394","190"
"473_717_1","473","Dragon","717","Dragon","-1487220740595","391"
"473_717_2","473","Dragon","717","Dragon","90738889235","672"
"473_717_3","473","Dragon","717","Dragon","-267641088166","433"
"473_717_6","473","Dragon","717","Dragon","638029995705","172"
"473_717_7","473","Dragon","717","Dragon","-1128415516751","545"
"602_717_0","602","Dragon","717","Dragon","215752657925","187"
"602_717_1","602","Dragon","717","Dragon","-1731029473376","271"
"602_717_2","602","Dragon","717","Dragon","-384325180263","300"
"602_717_3","602","Dragon","717","Dragon","913000604627","519"
"550_717_0","550","Dragon","717","Dragon","232386091067","284"
"550_717_1","550","Dragon","717","Dragon","-1630209875739","581"
"550_717_2","550","Dragon","717","Dragon","-1648534108531","239"
"550_717_5","550","Dragon","717","Dragon","-1959024071293","292"
"52_718_0","52","Dragon","718","Dragon","-405398921421","692"
"52_718_1","52","Dragon","718","Dragon","-1183705490447","582"
"52_718_2","52","Dragon","718","Dragon","476030124456","404"
"667_718_0","667","Dragon","718","Dragon","-868456139749","159"
"667_718_1","667","Dragon","718","Dragon","423396951142","237"
"667_718_2","667","Dragon","718","Dragon","-774854837698","304"
"304_718_0","304","Dragon","718","Dragon","-2055360838368","416"
"304_718_2","304","Dragon","718","Dragon","-1214440692870","657"
"304_718_3","304","Dragon","718","Dragon","-374887373367","485"
"304_718_4","304","Dragon","718","Dragon","-1439104468315","699"
"304_718_6","304","Dragon","718","Dragon","403924778962","493"
"304_718_7","304","Dragon","718","Dragon","-552748337182","616"
"7_719_1","7","Dragon","719","Dragon","-1764549744653","431"
"7_719_2","7","Dragon","719","Dragon","-535992053466","632"
"147_719_0","147","Dragon","719","Dragon","-741797456996","314"
"147_719_1","147","Dragon","719","Dragon","384644564716","606"
"147_719_3","147","Dragon","719","Dragon","-496644429244","263"
"147_719_4","147","Dragon","719","Dragon","-1157273184539","624"
"147_719_5","147","Dragon","719","Dragon","646607965599","378"
"147_719_7","147","Dragon","719","Dragon","-1711154406382","261"
"438_719_0","438","Dragon","719","Dragon","758552136808","578"
"438_719_1","438","Dragon","719","Dragon","785795269514","570"
"438_719_2","438","Dragon","719","Dragon","-2207240831973","672"
"37_720_0","37","Dragon","720","Dragon","-671231188796","593"
"37_720_2","37","Dragon","720","Dragon","-89018804363","556"
"37_720_3","37","Dragon","720","Dragon","-1039866261397","574"
"37_720_4","37","Dragon","720","Dragon","-2051111695221","670"
"272_720_0","272","Dragon","720","Dragon","-681953988201","221"
"272_720_1","272","Dragon","720","Dragon","-1235212625382","470"
"272_720_2","272","Dragon","720","Dragon","-945912966960","437"
"272_720_3","272","Dragon","720","Dragon","-1541824152780","252"
"96_720_0","96","Dragon","720","Dragon","-1193761402000","106"
"96_720_1","96","Dragon","720","Dragon","-1170308456540","350"
"96_720_2","96","Dragon","720","Dragon","-1433709584098","350"
"96_720_3","96","Dragon","720","Dragon","26394068737","431"
"586_721_1","586","Dragon","721","Dragon","-586144210213","229"
"586_721_3","586","Dragon","721","Dragon","-1219430167812","647"
"586_721_4","586","Dragon","721","Dragon","-1580095596484","464"
"409_721_1","409","Dragon","721","Dragon","-1189016726866","532"
"409_721_3","409","Dragon","721","Dragon","-1267449210271","332"
"409_721_4","409","Dragon","721","Dragon","-843283128157","357"
"409_721_5","409","Dragon","721","Dragon","203575667223","391"
"52_721_0","52","Dragon","721","Dragon","477202875637","177"
"664_722_0","664","Dragon","722","Dragon","-583487066103","121"
"664_722_2","664","Dragon","722","Dragon","-591361962913","214"
"664_722_3","664","Dragon","722","Dragon","-394043148174","592"
"664_722_4","664","Dragon","722","Dragon","-668281724408","354"
"664_722_5","664","Dragon","722","Dragon","-2111482065203","136"
"664_722_6","664","Dragon","722","Dragon","-61228398841","217"
"94_722_0","94","Dragon","722","Dragon","509572711105","134"
"94_722_1","94","Dragon","722","Dragon","-428964454283","241"
"94_722_4","94","Dragon","722","Dragon","-1899601782078","612"
"94_722_5","94","Dragon","722","Dragon","-353111962821","343"
"178_722_0","178","Dragon","722","Dragon","-25631412480","125"
"178_722_1","178","Dragon","722","Dragon","-58480862826","664"
"178_722_3","178","Dragon","722","Dragon","900425118020","688"
"252_723_0","252","Dragon","723","Dragon","-154633648101","129"
"252_723_1","252","Dragon","723","Dragon","-918069701222","573"
"252_723_2","252","Dragon","723","Dragon","45631848428","373"
"252_723_4","252","Dragon","723","Dragon","489965762365","326"
"252_723_5","252","Dragon","723","Dragon","575125582541","559"
"252_723_6","252","Dragon","723","Dragon","-1966148042438","100"
"390_723_0","390","Dragon","723","Dragon","-1140175817340","567"
"390_723_3","390","Dragon","723","Dragon","-2153009515087","254"
"390_723_5","390","Dragon","723","Dragon","-521701501473","210"
"10_723_0","10","Dragon","723","Dragon","-1262048665646","462"
"10_723_1","10","Dragon","723","Dragon","775575226928","645"
"10_723_2","10","Dragon","723","Dragon","661872165492","262"
"26_724_0","26","Dragon","724","Dragon","-296596475655","425"
"26_724_3","26","Dragon","724","Dragon","372929527745","229"
"18_724_0","18","Dragon","724","Dragon","-1844064473163","464"
"18_724_2","18","Dragon","724","Dragon","154029902856","403"
"18_724_3","18","Dragon","724","Dragon","211828421436","153"
"18_724_4","18","Dragon","724","Dragon","-1879984904558","334"
"577_724_1","577","Dragon","724","Dragon","-760368452353","552"
"577_724_2","577","Dragon","724","Dragon","-735722291491","175"
"64_725_3","64","Dragon","725","Dragon","574255875942","644"
"64_725_4","64","Dragon","725","Dragon","-346732144325","494"
"37_725_1","37","Dragon","725","Dragon","378751060097","439"
"37_725_3","37","Dragon","725","Dragon","398761705007","574"
"37_725_4","37","Dragon","725","Dragon","-1774601829638","684"
"37_725_5","37","Dragon","725","Dragon","-1465939032916","242"
"37_725_6","37","Dragon","725","Dragon","-1542424187374","342"
"669_725_1","669","Dragon","725","Dragon","-2078443096585","448"
"669_725_2","669","Dragon","725","Dragon","250401144476","266"
"669_725_3","669","Dragon","725","Dragon","-1358324732610","276"
"605_726_0","605","Dragon","726","Dragon","-1964933808801","511"
"605_726_4","605","Dragon","726","Dragon","698956376310","295"
"605_726_5","605","Dragon","726","Dragon","-765658280559","547"
"605_726_6","605","Dragon","726","Dragon","-1171573660163","232"
"69_726_0","69","Dragon","726","Dragon","-1729927840334","315"
"69_726_1","69","Dragon","726","Dragon","-2116442890734","594"
"69_726_2","69","Dragon","726","Dragon","-1620977944924","169"
"69_726_4","69","Dragon","726","Dragon","581053866217","499"
"69_726_5","69","Dragon","726","Dragon","-373664369981","691"
"69_726_6","69","Dragon","726","Dragon","-1893418660172","607"
"482_726_0","482","Dragon","726","Dragon","600101963640","421"
"482_726_1","482","Dragon","726","Dragon","-1609591394476","116"
"482_726_2","482","Dragon","726","Dragon","-553018853516","285"
"482_726_3","482","Dragon","726","Dragon","-1667494959609","116"
"7_727_0","7","Dragon","727","Dragon","-221128545889","425"
"7_727_1","7","Dragon","727","Dragon","925476804202","183"
"7_727_2","7","Dragon","727","Dragon","-144703531654","170"
"7_727_3","7","Dragon","727","Dragon","-1995507677812","417"
"9_727_0","9","Dragon","727","Dragon","-446315680028","565"
"9_727_1","9","Dragon","727","Dragon","-803786835580","677"
"9_727_2","9","Dragon","727","Dragon","-2181484070513","530"
"9_727_4","9","Dragon","727","Dragon","-1481638595810","510"
"595_727_0","595","Dragon","727","Dragon","339223184488","295"
"595_727_2","595","Dragon","727","Dragon","-2172838715139","354"
"595_727_3","595","Dragon","727","Dragon","-1661372258184","370"
"595_727_4","595","Dragon","727","Dragon","-1551656514790","559"
"666_728_0","666","Dragon","728","Dragon","641219417223","220"
"666_728_1","666","Dragon","728","Dragon","-181257215666","412"
"666_728_2","666","Dragon","728","Dragon","430442730763","207"
"666_728_4","666","Dragon","728","Dragon","-1922774930348","467"
"666_728_5","666","Dragon","728","Dragon","452126755352","554"
"666_728_7","666","Dragon","728","Dragon","-54302594358","406"
"231_728_0","231","Dragon","728","Dragon","-289968182647","570"
"231_728_1","231","Dragon","728","Dragon","664967392825","122"
"231_728_2","231","Dragon","728","Dragon","-2040450308965","119"
"231_728_3","231","Dragon","728","Dragon","-2202932178685","137"
"231_728_4","231","Dragon","728","Dragon","-328819591481","464"
"231_728_5","231","Dragon","728","Dragon","-2140120101496","452"
"231_728_6","231","Dragon","728","Dragon","-1476584147349","377"
"231_728_7","231","Dragon","728","Dragon","-1590044714723","132"
"31_728_0","31","Dragon","728","Dragon","-923805333807","602"
"31_728_2","31","Dragon","728","Dragon","906065861966","451"
"31_728_3","31","Dragon","728","Dragon","-102740981233","386"
"31_728_4","31","Dragon","728","Dragon","401466704203","348"
"183_729_0","183","Dragon","729","Dragon","-1602754627512","348"
"183_729_1","183","Dragon","729","Dragon","-1439075106028","638"
"183_729_2","183","Dragon","729","Dragon","68111656394","346"
"183_729_3","183","Dragon","729","Dragon","-208544511199","426"
"183_729_4","183","Dragon","729","Dragon","-1017474932747","140"
"183_729_5","183","Dragon","729","Dragon","-1123193617655","380"
"23_729_0","23","Dragon","729","Dragon","-1145636041991","388"
"23_729_2","23","Dragon","729","Dragon","-2057485440268","547"
"23_729_3","23","Dragon","729","Dragon","-1909787694769","453"
"23_729_5","23","Dragon","729","Dragon","-1411195055602","680"
"89_729_0","89","Dragon","729","Dragon","-631176011548","392"
"89_729_1","89","Dragon","729","Dragon","822985927201","521"
"89_729_3","89","Dragon","729","Dragon","-10189147155","313"
"319_730_0","319","Dragon","730","Dragon","-1053890864739","647"
"319_730_2","319","Dragon","730","Dragon","-969633230405","400"
"448_730_1","448","Dragon","730","Dragon","-598852031235","248"
"448_730_2","448","Dragon","730","Dragon","-698676991382","635"
"448_730_3","448","Dragon","730","Dragon","-777733885359","172"
"448_730_4","448","Dragon","730","Dragon","54679135013","399"
"125_730_0","125","Dragon","730","Dragon","691386770588","183"
"125_730_1","125","Dragon","730","Dragon","-585532965041","362"
"125_730_3","125","Dragon","730","Dragon","-961843882624","444"
"125_730_5","125","Dragon","730","Dragon","905983189768","635"
"395_731_1","395","Dragon","731","Dragon","-2023752397581","110"
"395_731_2","395","Dragon","731","Dragon","-1218222990283","407"
"395_731_3","395","Dragon","731","Dragon","-496915040272","598"
"585_731_1","585","Dragon","731","Dragon","-679316136420","168"
"585_731_2","585","Dragon","731","Dragon","-912296842078","394"
"143_731_0","143","Dragon","731","Dragon","-1464728616080","590"
"143_731_1","143","Dragon","731","Dragon","-1901037515518","399"
"704_732_1","704","Dragon","732","Dragon","-1099565710826","124"
"704_732_2","704","Dragon","732","Dragon","-1183785181748","319"
"704_732_3","704","Dragon","732","Dragon","725770172482","621"
"704_732_4","704","Dragon","732","Dragon","258202311960","611"
"30_732_1","30","Dragon","732","Dragon","-1541409765997","457"
"30_732_2","30","Dragon","732","Dragon","-1941077375703","658"
"700_732_1","700","Dragon","732","Dragon","803183666912","392"
"700_732_2","700","Dragon","732","Dragon","-1423773501994","656"
"125_733_0","125","Dragon","733","Dragon","653694148020","672"
"125_733_1","125","Dragon","733","Dragon","-573736187141","374"
"125_733_3","125","Dragon","733","Dragon","-2208620894235","201"
"125_733_4","125","Dragon","733","Dragon","-1826487175140","226"
"125_733_5","125","Dragon","733","Dragon","-529289754667","421"
"125_733_6","125","Dragon","733","Dragon","-48107548438","202"
"598_733_2","598","Dragon","733","Dragon","-1427932324733","620"
"598_733_3","598","Dragon","733","Dragon","252908164804","333"
"598_733_6","598","Dragon","733","Dragon","-736774912648","210"
"394_733_0","394","Dragon","733","Dragon","636876667516","396"
"394_733_1","394","Dragon","733","Dragon","-143062558230","346"
"394_733_3","394","Dragon","733","Dragon","-395638910641","433"
"8_734_0","8","Dragon","734","Dragon","-1708858574094","106"
"8_734_1","8","Dragon","734","Dragon","867535027936","387"
"8_734_2","8","Dragon","734","Dragon","-238007764533","265"
"8_734_3","8","Dragon","734","Dragon","373411791118","675"
"8_734_5","8","Dragon","734","Dragon","-2075158943482","514"
"8_734_6","8","Dragon","734","Dragon","264029232942","176"
"8_734_7","8","Dragon","734","Dragon","39391425242","668"
"385_734_0","385","Dragon","734","Dragon","-1792373879334","208"
"385_734_1","385","Dragon","734","Dragon","-27368605642","473"
"385_734_5","385","Dragon","734","Dragon","187773020192","285"
"5_734_1","5","Dragon","734","Dragon","-2008211241688","228"
"5_734_2","5","Dragon","734","Dragon","-122965321113","602"
"206_735_0","206","Dragon","735","Dragon","737825767013","203"
"206_735_1","206","Dragon","735","Dragon","-1137632282000","376"
"206_735_5","206","Dragon","735","Dragon","-1166167124591","277"
"79_735_2","79","Dragon","735","Dragon","-1135378972755","625"
"79_735_3","79","Dragon","735","Dragon","-2195577230504","337"
"79_735_4","79","Dragon","735","Dragon","-1744082008751","442"
"45_735_1","45","Dragon","735","Dragon","-459304390580","250"
"45_735_2","45","Dragon","735","Dragon","-401824596821","218"
"45_735_3","45","Dragon","735","Dragon","-340885150924","446"
"172_736_1","172","Dragon","736","Dragon","-353701033711","324"
"172_736_3","172","Dragon","736","Dragon","-1726276237971","515"
"172_736_4","172","Dragon","736","Dragon","466301665461","422"
"172_736_5","172","Dragon","736","Dragon","-1443701736664","223"
"172_736_6","172","Dragon","736","Dragon","-2166296106236","109"
"172_736_7","172","Dragon","736","Dragon","-347086690488","662"
"105_736_0","105","Dragon","736","Dragon","699094071294","222"
"105_736_1","105","Dragon","736","Dragon","-1210464396578","103"
"105_736_2","105","Dragon","736","Dragon","-1294549392218","290"
"105_736_3","105","Dragon","736","Dragon","-1523309577808","113"
"105_736_4","105","Dragon","736","Dragon","-2118747381416","669"
"105_736_5","105","Dragon","736","Dragon","877306388104","559"
"10_736_2","10","Dragon","736","Dragon","-1006880921805","449"
"10_736_3","10","Dragon","736","Dragon","945755588484","419"
"10_736_4","10","Dragon","736","Dragon","65973522928","528"
"10_736_5","10","Dragon","736","Dragon","-1223972851194","542"
"10_736_6","10","Dragon","736","Dragon","-1175686226093","153"
"10_736_7","10","Dragon","736","Dragon","-941940368205","643"
"116_737_0","116","Dragon","737","Dragon","-730398565089","109"
"116_737_1","116","Dragon","737","Dragon","-538072356363","122"
"116_737_2","116","Dragon","737","Dragon","416774816920","365"
"116_737_3","116","Dragon","737","Dragon","867746833839","356"
"116_737_4","116","Dragon","737","Dragon","-859294740804","184"
"116_737_7","116","Dragon","737","Dragon","-206277983969","586"
"93_737_0","93","Dragon","737","Dragon","-1972804768195","639"
"93_737_2","93","Dragon","737","Dragon","-1206096790245","481"
"93_737_3","93","Dragon","737","Dragon","-741076146852","532"
"93_737_4","93","Dragon","737","Dragon","-1825754013775","550"
"93_737_5","93","Dragon","737","Dragon","-889715567860","353"
"354_737_0","354","Dragon","737","Dragon","-2157394660206","436"
"354_737_1","354","Dragon","737","Dragon","-149896858100","517"
"354_737_2","354","Dragon","737","Dragon","-559210747681","626"
"354_737_3","354","Dragon","737","Dragon","-1176630770145","487"
"354_737_6","354","Dragon","737","Dragon","-1589440512817","377"
"354_737_7","354","Dragon","737","Dragon","-1922738017749","185"
"6_738_0","6","Dragon","738","Dragon","679762480892","475"
"6_738_1","6","Dragon","738","Dragon","554957385968","583"
"6_738_2","6","Dragon","738","Dragon","727490446548","429"
"194_738_0","194","Dragon","738","Dragon","-666743543077","495"
"194_738_1","194","Dragon","738","Dragon","-1602916706892","604"
"194_738_2","194","Dragon","738","Dragon","-1174386629723","227"
"194_738_3","194","Dragon","738","Dragon","-1232954009724","412"
"13_738_0","13","Dragon","738","Dragon","-1010322688782","568"
"13_738_1","13","Dragon","738","Dragon","-1438233816600","261"
"13_738_2","13","Dragon","738","Dragon","-1211312719618","648"
"13_738_3","13","Dragon","738","Dragon","204968391411","683"
"13_738_5","13","Dragon","738","Dragon","-1169539421689","565"
"13_738_6","13","Dragon","738","Dragon","866597785693","106"
"125_739_0","125","Dragon","739","Dragon","-1511612407232","409"
"125_739_1","125","Dragon","739","Dragon","299324367976","556"
"32_739_0","32","Dragon","739","Dragon","-877408036992","110"
"32_739_1","32","Dragon","739","Dragon","-2014547159365","632"
"32_739_2","32","Dragon","739","Dragon","-259957150129","527"
"32_739_3","32","Dragon","739","Dragon","-1337009134343","417"
"2_739_1","2","Dragon","739","Dragon","371377786023","612"
"2_739_2","2","Dragon","739","Dragon","-2160065184704","509"
"2_739_4","2","Dragon","739","Dragon","-1054787572567","210"
"412_740_0","412","Dragon","740","Dragon","-2022215667895","181"
"412_740_1","412","Dragon","740","Dragon","-1443916189264","458"
"412_740_2","412","Dragon","740","Dragon","646594534197","145"
"279_740_0","279","Dragon","740","Dragon","-848205366525","129"
"279_740_1","279","Dragon","740","Dragon","-1477156973229","411"
"279_740_3","279","Dragon","740","Dragon","-1729381354136","388"
"114_740_0","114","Dragon","740","Dragon","571435561332","441"
"114_740_1","114","Dragon","740","Dragon","-1510402380347","258"
"114_740_2","114","Dragon","740","Dragon","-1122041394861","611"
"114_740_3","114","Dragon","740","Dragon","-1143091536337","443"
"536_741_3","536","Dragon","741","Dragon","-2165667237818","531"
"536_741_4","536","Dragon","741","Dragon","-656559600971","582"
"73_741_1","73","Dragon","741","Dragon","700614626227","630"
"73_741_2","73","Dragon","741","Dragon","-52056140146","418"
"456_741_0","456","Dragon","741","Dragon","-1667879921008","253"
"33_742_0","33","Dragon","742","Dragon","421407623924","532"
"33_742_1","33","Dragon","742","Dragon","-1449183529227","143"
"33_742_2","33","Dragon","742","Dragon","-261086314296","548"
"33_742_3","33","Dragon","742","Dragon","-1094334324052","113"
"33_742_5","33","Dragon","742","Dragon","-182359066653","159"
